cal_date,shipper_group,hub_name,total_orders,total_orders_kpi,first_mile_canceled_order,pu_success_ontime,pu_success_late,pending_pu_not_due,pending_pu_late,first_attempt_ontime,first_attempt_late,first_mile_cancelled_rate,first_attempt_ontime_rate_kpi,pu_success_ontime_rate
5/19/2021,Shopee,HCM - District 7 - SOU - DP,922,917,14,860,48,0,0,917,0,0.0152,1,0.9328
5/18/2021,Non-Shopee,HCM - District 7 - SOU - DP,121,120,4,103,14,0,0,119,1,0.0331,0.9917,0.8512
5/18/2021,Shopee,HCM - District 7 - SOU - DP,910,905,15,791,104,0,0,900,5,0.0165,0.9945,0.8692
5/17/2021,Non-Shopee,HCM - District 7 - SOU - DP,100,99,3,70,27,0,0,91,8,0.03,0.9192,0.7
5/17/2021,Shopee,HCM - District 7 - SOU - DP,1926,1924,21,1787,118,0,0,1913,11,0.0109,0.9943,0.9278
5/16/2021,Non-Shopee,HCM - District 7 - SOU - DP,68,67,2,60,6,0,0,66,1,0.0294,0.9851,0.8824
5/16/2021,Shopee,HCM - District 7 - SOU - DP,749,745,7,655,87,0,0,744,1,0.0093,0.9987,0.8745
5/15/2021,Non-Shopee,HCM - District 7 - SOU - DP,98,96,3,80,15,0,0,96,0,0.0306,1,0.8163
5/15/2021,Shopee,HCM - District 7 - SOU - DP,2406,2401,16,2287,103,0,0,2400,1,0.0067,0.9996,0.9505
5/14/2021,Non-Shopee,HCM - District 7 - SOU - DP,137,136,5,114,18,0,0,136,0,0.0365,1,0.8321
5/14/2021,Shopee,HCM - District 7 - SOU - DP,784,775,33,720,31,0,0,775,0,0.0421,1,0.9184
5/13/2021,Non-Shopee,HCM - District 7 - SOU - DP,100,100,3,83,14,0,0,100,0,0.03,1,0.83
5/13/2021,Shopee,HCM - District 7 - SOU - DP,701,698,8,659,34,0,0,698,0,0.0114,1,0.9401
5/12/2021,Non-Shopee,HCM - District 7 - SOU - DP,86,86,4,69,13,0,0,86,0,0.0465,1,0.8023
5/12/2021,Shopee,HCM - District 7 - SOU - DP,792,788,9,741,42,0,0,786,2,0.0114,0.9975,0.9356
5/11/2021,Non-Shopee,HCM - District 7 - SOU - DP,106,105,4,79,23,0,0,104,1,0.0377,0.9905,0.7453
5/11/2021,Shopee,HCM - District 7 - SOU - DP,768,766,6,736,26,0,0,766,0,0.0078,1,0.9583
5/10/2021,Non-Shopee,HCM - District 7 - SOU - DP,106,106,5,89,12,0,0,102,4,0.0472,0.9623,0.8396
5/10/2021,Shopee,HCM - District 7 - SOU - DP,974,969,17,848,109,0,0,927,42,0.0175,0.9567,0.8706
5/9/2021,Non-Shopee,HCM - District 7 - SOU - DP,46,45,2,21,23,0,0,38,7,0.0435,0.8444,0.4565
5/9/2021,Shopee,HCM - District 7 - SOU - DP,672,670,6,564,102,0,0,632,38,0.0089,0.9433,0.8393
5/8/2021,Non-Shopee,HCM - District 7 - SOU - DP,109,106,4,94,11,0,0,105,1,0.0367,0.9906,0.8624
5/8/2021,Shopee,HCM - District 7 - SOU - DP,654,646,10,585,59,0,0,644,2,0.0153,0.9969,0.8945
5/7/2021,Non-Shopee,HCM - District 7 - SOU - DP,125,123,7,73,45,0,0,115,8,0.056,0.935,0.584
5/7/2021,Shopee,HCM - District 7 - SOU - DP,794,784,16,698,80,0,0,766,18,0.0202,0.977,0.8791
5/6/2021,Non-Shopee,HCM - District 7 - SOU - DP,146,142,18,87,41,0,0,133,9,0.1233,0.9366,0.5959
5/6/2021,Shopee,HCM - District 7 - SOU - DP,1728,1719,23,1564,141,0,0,1700,19,0.0133,0.9889,0.9051
5/5/2021,Non-Shopee,HCM - District 7 - SOU - DP,100,97,12,73,15,0,0,95,2,0.12,0.9794,0.73
5/5/2021,Shopee,HCM - District 7 - SOU - DP,2329,2307,45,2084,200,0,0,2288,19,0.0193,0.9918,0.8948
5/4/2021,Non-Shopee,HCM - District 7 - SOU - DP,151,148,8,111,32,0,0,143,5,0.053,0.9662,0.7351
5/4/2021,Shopee,HCM - District 7 - SOU - DP,832,821,23,749,60,0,0,806,15,0.0276,0.9817,0.9002
5/3/2021,Non-Shopee,HCM - District 7 - SOU - DP,119,113,16,75,28,0,0,105,8,0.1345,0.9292,0.6303
5/3/2021,Shopee,HCM - District 7 - SOU - DP,1004,992,14,937,53,0,0,988,4,0.0139,0.996,0.9333
5/2/2021,Non-Shopee,HCM - District 7 - SOU - DP,68,68,7,46,15,0,0,68,0,0.1029,1,0.6765
5/2/2021,Shopee,HCM - District 7 - SOU - DP,611,607,6,548,57,0,0,607,0,0.0098,1,0.8969
5/1/2021,Non-Shopee,HCM - District 7 - SOU - DP,19,19,1,4,14,0,0,4,15,0.0526,0.2105,0.2105
5/1/2021,Shopee,HCM - District 7 - SOU - DP,452,430,25,386,41,0,0,430,0,0.0553,1,0.854
4/30/2021,Non-Shopee,HCM - District 7 - SOU - DP,59,50,16,2,41,0,0,2,48,0.2712,0.04,0.0339
4/30/2021,Shopee,HCM - District 7 - SOU - DP,221,214,9,176,36,0,0,212,2,0.0407,0.9907,0.7964
4/29/2021,Non-Shopee,HCM - District 7 - SOU - DP,96,93,6,73,17,0,0,85,8,0.0625,0.914,0.7604
4/29/2021,Shopee,HCM - District 7 - SOU - DP,445,439,10,421,14,0,0,438,1,0.0225,0.9977,0.9461
4/28/2021,Non-Shopee,HCM - District 7 - SOU - DP,115,112,10,91,14,0,0,112,0,0.087,1,0.7913
4/28/2021,Shopee,HCM - District 7 - SOU - DP,640,638,9,599,32,0,0,638,0,0.0141,1,0.9359
4/27/2021,Non-Shopee,HCM - District 7 - SOU - DP,173,172,7,135,31,0,0,169,3,0.0405,0.9826,0.7803
4/27/2021,Shopee,HCM - District 7 - SOU - DP,639,629,18,571,50,0,0,628,1,0.0282,0.9984,0.8936
4/26/2021,Non-Shopee,HCM - District 7 - SOU - DP,190,186,15,142,33,0,0,165,21,0.0789,0.8871,0.7474
4/26/2021,Shopee,HCM - District 7 - SOU - DP,662,656,10,624,28,0,0,645,11,0.0151,0.9832,0.9426
4/25/2021,Non-Shopee,HCM - District 7 - SOU - DP,89,83,9,75,5,0,0,77,6,0.1011,0.9277,0.8427
4/25/2021,Shopee,HCM - District 7 - SOU - DP,477,476,5,421,51,0,0,473,3,0.0105,0.9937,0.8826
4/24/2021,Non-Shopee,HCM - District 7 - SOU - DP,82,78,7,51,24,0,0,77,1,0.0854,0.9872,0.622
4/24/2021,Shopee,HCM - District 7 - SOU - DP,605,605,3,544,58,0,0,596,9,0.005,0.9851,0.8992
4/23/2021,Non-Shopee,HCM - District 7 - SOU - DP,76,76,1,57,18,0,0,70,6,0.0132,0.9211,0.75
4/23/2021,Shopee,HCM - District 7 - SOU - DP,654,650,5,616,33,0,0,641,9,0.0076,0.9862,0.9419
4/22/2021,Non-Shopee,HCM - District 7 - SOU - DP,107,106,7,63,37,0,0,91,15,0.0654,0.8585,0.5888
4/22/2021,Shopee,HCM - District 7 - SOU - DP,703,693,17,619,67,0,0,644,49,0.0242,0.9293,0.8805
4/21/2021,Non-Shopee,HCM - District 7 - SOU - DP,49,47,7,8,34,0,0,10,37,0.1429,0.2128,0.1633
4/21/2021,Shopee,HCM - District 7 - SOU - DP,613,608,12,552,49,0,0,583,25,0.0196,0.9589,0.9005
4/20/2021,Non-Shopee,HCM - District 7 - SOU - DP,112,110,7,80,25,0,0,103,7,0.0625,0.9364,0.7143
4/20/2021,Shopee,HCM - District 7 - SOU - DP,556,549,13,515,28,0,0,544,5,0.0234,0.9909,0.9263
4/19/2021,Non-Shopee,HCM - District 7 - SOU - DP,115,111,10,76,29,0,0,107,4,0.087,0.964,0.6609
4/19/2021,Shopee,HCM - District 7 - SOU - DP,885,878,9,857,19,0,0,878,0,0.0102,1,0.9684
4/18/2021,Non-Shopee,HCM - District 7 - SOU - DP,46,46,0,39,7,0,0,46,0,0.00E+00,1,0.8478
4/18/2021,Shopee,HCM - District 7 - SOU - DP,546,540,10,478,58,0,0,537,3,0.0183,0.9944,0.8755
4/17/2021,Non-Shopee,HCM - District 7 - SOU - DP,50,50,2,37,11,0,0,50,0,0.04,1,0.74
4/17/2021,Shopee,HCM - District 7 - SOU - DP,630,627,11,573,46,0,0,627,0,0.0175,1,0.9095
4/16/2021,Non-Shopee,HCM - District 7 - SOU - DP,60,58,5,47,8,0,0,58,0,0.0833,1,0.7833
4/16/2021,Shopee,HCM - District 7 - SOU - DP,823,816,16,758,49,0,0,810,6,0.0194,0.9926,0.921
4/15/2021,Non-Shopee,HCM - District 7 - SOU - DP,75,74,5,53,17,0,0,72,2,0.0667,0.973,0.7067
4/15/2021,Shopee,HCM - District 7 - SOU - DP,966,957,14,902,50,0,0,956,1,0.0145,0.999,0.9337
4/14/2021,Non-Shopee,HCM - District 7 - SOU - DP,57,57,1,39,17,0,0,56,1,0.0175,0.9825,0.6842
4/14/2021,Shopee,HCM - District 7 - SOU - DP,709,705,7,666,36,0,0,698,7,0.0099,0.9901,0.9394
4/13/2021,Non-Shopee,HCM - District 7 - SOU - DP,85,83,8,59,18,0,0,82,1,0.0941,0.988,0.6941
4/13/2021,Shopee,HCM - District 7 - SOU - DP,710,705,9,655,46,0,0,701,4,0.0127,0.9943,0.9225
4/12/2021,Non-Shopee,HCM - District 7 - SOU - DP,73,73,3,55,15,0,0,72,1,0.0411,0.9863,0.7534
4/12/2021,Shopee,HCM - District 7 - SOU - DP,552,546,7,521,24,0,0,545,1,0.0127,0.9982,0.9438
4/11/2021,Non-Shopee,HCM - District 7 - SOU - DP,52,49,8,30,14,0,0,46,3,0.1538,0.9388,0.5769
4/11/2021,Shopee,HCM - District 7 - SOU - DP,540,537,9,428,103,0,0,526,11,0.0167,0.9795,0.7926
4/10/2021,Non-Shopee,HCM - District 7 - SOU - DP,41,41,0,39,2,0,0,41,0,0.00E+00,1,0.9512
4/10/2021,Shopee,HCM - District 7 - SOU - DP,731,729,9,676,46,0,0,727,2,0.0123,0.9973,0.9248
4/9/2021,Non-Shopee,HCM - District 7 - SOU - DP,164,149,20,109,35,0,0,148,1,0.122,0.9933,0.6646
4/9/2021,Shopee,HCM - District 7 - SOU - DP,812,806,14,736,62,0,0,800,6,0.0172,0.9926,0.9064
4/8/2021,Non-Shopee,HCM - District 7 - SOU - DP,82,82,3,51,28,0,0,75,7,0.0366,0.9146,0.622
4/8/2021,Shopee,HCM - District 7 - SOU - DP,713,709,8,610,95,0,0,693,16,0.0112,0.9774,0.8555
4/7/2021,Non-Shopee,HCM - District 7 - SOU - DP,77,76,4,53,20,0,0,71,5,0.0519,0.9342,0.6883
4/7/2021,Shopee,HCM - District 7 - SOU - DP,779,773,11,716,52,0,0,762,11,0.0141,0.9858,0.9191
4/6/2021,Non-Shopee,HCM - District 7 - SOU - DP,74,74,2,54,18,0,0,65,9,0.027,0.8784,0.7297
4/6/2021,Shopee,HCM - District 7 - SOU - DP,1058,1049,14,981,63,0,0,1015,34,0.0132,0.9676,0.9272
4/5/2021,Non-Shopee,HCM - District 7 - SOU - DP,129,126,10,75,44,0,0,114,12,0.0775,0.9048,0.5814
4/5/2021,Shopee,HCM - District 7 - SOU - DP,2225,2218,27,2016,182,0,0,2091,127,0.0121,0.9427,0.9061
4/4/2021,Non-Shopee,HCM - District 7 - SOU - DP,45,45,0,32,13,0,0,39,6,0.00E+00,0.8667,0.7111
4/4/2021,Shopee,HCM - District 7 - SOU - DP,1736,1731,14,1530,192,0,0,1666,65,0.0081,0.9624,0.8813
4/3/2021,Non-Shopee,HCM - District 7 - SOU - DP,68,67,4,60,4,0,0,67,0,0.0588,1,0.8824
4/3/2021,Shopee,HCM - District 7 - SOU - DP,649,639,12,591,46,0,0,637,2,0.0185,0.9969,0.9106
4/2/2021,Non-Shopee,HCM - District 7 - SOU - DP,85,85,2,67,16,0,0,85,0,0.0235,1,0.7882
4/2/2021,Shopee,HCM - District 7 - SOU - DP,733,726,16,672,45,0,0,723,3,0.0218,0.9959,0.9168
4/1/2021,Non-Shopee,HCM - District 7 - SOU - DP,84,83,3,62,19,0,0,79,4,0.0357,0.9518,0.7381
4/1/2021,Shopee,HCM - District 7 - SOU - DP,718,716,8,673,37,0,0,716,0,0.0111,1,0.9373
3/31/2021,Non-Shopee,HCM - District 7 - SOU - DP,95,71,25,57,13,0,0,70,1,0.2632,0.9859,0.6
3/31/2021,Shopee,HCM - District 7 - SOU - DP,726,721,10,693,23,0,0,721,0,0.0138,1,0.9545
3/30/2021,Non-Shopee,HCM - District 7 - SOU - DP,128,122,9,96,23,0,0,121,1,0.0703,0.9918,0.75
3/30/2021,Shopee,HCM - District 7 - SOU - DP,714,711,6,656,52,0,0,705,6,0.0084,0.9916,0.9188
3/29/2021,Non-Shopee,HCM - District 7 - SOU - DP,154,148,10,93,51,0,0,148,0,0.0649,1,0.6039
3/29/2021,Shopee,HCM - District 7 - SOU - DP,974,967,14,882,78,0,0,964,3,0.0144,0.9969,0.9055
3/28/2021,Non-Shopee,HCM - District 7 - SOU - DP,55,55,0,52,3,0,0,55,0,0.00E+00,1,0.9455
3/28/2021,Shopee,HCM - District 7 - SOU - DP,698,690,14,542,142,0,0,688,2,0.0201,0.9971,0.7765
3/27/2021,Non-Shopee,HCM - District 7 - SOU - DP,68,68,0,58,10,0,0,67,1,0.00E+00,0.9853,0.8529
3/27/2021,Shopee,HCM - District 7 - SOU - DP,951,944,16,842,93,0,0,943,1,0.0168,0.9989,0.8854
3/26/2021,Non-Shopee,HCM - District 7 - SOU - DP,62,60,2,55,5,0,0,60,0,0.0323,1,0.8871
3/26/2021,Shopee,HCM - District 7 - SOU - DP,710,702,11,667,32,0,0,700,2,0.0155,0.9972,0.9394
3/25/2021,Non-Shopee,HCM - District 7 - SOU - DP,62,62,1,56,5,0,0,62,0,0.0161,1,0.9032
3/25/2021,Shopee,HCM - District 7 - SOU - DP,617,611,12,576,29,0,0,611,0,0.0194,1,0.9335
3/24/2021,Non-Shopee,HCM - District 7 - SOU - DP,65,65,1,50,14,0,0,62,3,0.0154,0.9538,0.7692
3/24/2021,Shopee,HCM - District 7 - SOU - DP,736,735,7,694,35,0,0,729,6,0.0095,0.9918,0.9429
3/23/2021,Non-Shopee,HCM - District 7 - SOU - DP,52,51,1,42,9,0,0,51,0,0.0192,1,0.8077
3/23/2021,Shopee,HCM - District 7 - SOU - DP,664,663,5,625,34,0,0,658,5,0.0075,0.9925,0.9413
3/22/2021,Non-Shopee,HCM - District 7 - SOU - DP,64,61,3,51,10,0,0,61,0,0.0469,1,0.7969
3/22/2021,Shopee,HCM - District 7 - SOU - DP,827,821,11,782,34,0,0,821,0,0.0133,1,0.9456
3/21/2021,Non-Shopee,HCM - District 7 - SOU - DP,23,23,0,22,1,0,0,23,0,0.00E+00,1,0.9565
3/21/2021,Shopee,HCM - District 7 - SOU - DP,626,621,9,560,57,0,0,621,0,0.0144,1,0.8946
3/20/2021,Non-Shopee,HCM - District 7 - SOU - DP,64,64,1,58,5,0,0,64,0,0.0156,1,0.9063
3/20/2021,Shopee,HCM - District 7 - SOU - DP,636,634,8,593,35,0,0,634,0,0.0126,1,0.9324
3/19/2021,Non-Shopee,HCM - District 7 - SOU - DP,62,61,5,52,5,0,0,59,2,0.0806,0.9672,0.8387
3/19/2021,Shopee,HCM - District 7 - SOU - DP,700,692,12,670,18,0,0,689,3,0.0171,0.9957,0.9571
3/18/2021,Non-Shopee,HCM - District 7 - SOU - DP,55,53,3,51,1,0,0,53,0,0.0545,1,0.9273
3/18/2021,Shopee,HCM - District 7 - SOU - DP,691,688,10,646,35,0,0,683,5,0.0145,0.9927,0.9349
3/17/2021,Non-Shopee,HCM - District 7 - SOU - DP,88,87,2,76,10,0,0,82,5,0.0227,0.9425,0.8636
3/17/2021,Shopee,HCM - District 7 - SOU - DP,688,683,7,653,28,0,0,677,6,0.0102,0.9912,0.9491
3/16/2021,Non-Shopee,HCM - District 7 - SOU - DP,53,52,2,51,0,0,0,52,0,0.0377,1,0.9623
3/16/2021,Shopee,HCM - District 7 - SOU - DP,691,688,8,648,35,0,0,685,3,0.0116,0.9956,0.9378
3/15/2021,Non-Shopee,HCM - District 7 - SOU - DP,81,80,1,77,3,0,0,80,0,0.0123,1,0.9506
3/15/2021,Shopee,HCM - District 7 - SOU - DP,884,876,14,824,46,0,0,874,2,0.0158,0.9977,0.9321
3/14/2021,Non-Shopee,HCM - District 7 - SOU - DP,42,42,4,31,7,0,0,42,0,0.0952,1,0.7381
3/14/2021,Shopee,HCM - District 7 - SOU - DP,423,422,14,358,51,0,0,416,6,0.0331,0.9858,0.8463
3/13/2021,Non-Shopee,HCM - District 7 - SOU - DP,43,42,3,38,2,0,0,41,1,0.0698,0.9762,0.8837
3/13/2021,Shopee,HCM - District 7 - SOU - DP,573,571,10,493,70,0,0,571,0,0.0175,1,0.8604
3/12/2021,Non-Shopee,HCM - District 7 - SOU - DP,65,64,3,55,7,0,0,64,0,0.0462,1,0.8462
3/12/2021,Shopee,HCM - District 7 - SOU - DP,617,613,6,594,17,0,0,613,0,0.0097,1,0.9627
3/11/2021,Non-Shopee,HCM - District 7 - SOU - DP,92,91,3,71,18,0,0,90,1,0.0326,0.989,0.7717
3/11/2021,Shopee,HCM - District 7 - SOU - DP,669,665,6,610,53,0,0,664,1,0.009,0.9985,0.9118
3/10/2021,Non-Shopee,HCM - District 7 - SOU - DP,51,49,2,40,9,0,0,48,1,0.0392,0.9796,0.7843
3/10/2021,Shopee,HCM - District 7 - SOU - DP,635,634,4,586,45,0,0,633,1,0.0063,0.9984,0.9228
3/9/2021,Non-Shopee,HCM - District 7 - SOU - DP,76,75,3,60,13,0,0,75,0,0.0395,1,0.7895
3/9/2021,Shopee,HCM - District 7 - SOU - DP,802,797,16,758,28,0,0,797,0,0.02,1,0.9451
3/8/2021,Non-Shopee,HCM - District 7 - SOU - DP,79,78,4,66,9,0,0,78,0,0.0506,1,0.8354
3/8/2021,Shopee,HCM - District 7 - SOU - DP,868,857,18,753,97,0,0,851,6,0.0207,0.993,0.8675
3/7/2021,Non-Shopee,HCM - District 7 - SOU - DP,45,45,0,40,5,0,0,45,0,0.00E+00,1,0.8889
3/7/2021,Shopee,HCM - District 7 - SOU - DP,341,339,8,290,43,0,0,333,6,0.0235,0.9823,0.8504
3/6/2021,Non-Shopee,HCM - District 7 - SOU - DP,46,45,1,38,7,0,0,42,3,0.0217,0.9333,0.8261
3/6/2021,Shopee,HCM - District 7 - SOU - DP,538,532,8,500,30,0,0,532,0,0.0149,1,0.9294
3/5/2021,Non-Shopee,HCM - District 7 - SOU - DP,37,37,0,30,7,0,0,37,0,0.00E+00,1,0.8108
3/5/2021,Shopee,HCM - District 7 - SOU - DP,452,450,10,410,32,0,0,449,1,0.0221,0.9978,0.9071
3/4/2021,Non-Shopee,HCM - District 7 - SOU - DP,54,53,4,41,9,0,0,52,1,0.0741,0.9811,0.7593
3/4/2021,Shopee,HCM - District 7 - SOU - DP,1176,1171,16,1084,76,0,0,1170,1,0.0136,0.9991,0.9218
3/3/2021,Non-Shopee,HCM - District 7 - SOU - DP,55,49,7,40,8,0,0,45,4,0.1273,0.9184,0.7273
3/3/2021,Shopee,HCM - District 7 - SOU - DP,1675,1666,23,1287,365,0,0,1663,3,0.0137,0.9982,0.7684
3/2/2021,Non-Shopee,HCM - District 7 - SOU - DP,25,25,0,22,3,0,0,25,0,0.00E+00,1,0.88
3/2/2021,Shopee,HCM - District 7 - SOU - DP,743,743,6,626,111,0,0,743,0,0.0081,1,0.8425
3/1/2021,Non-Shopee,HCM - District 7 - SOU - DP,48,48,0,29,19,0,0,48,0,0.00E+00,1,0.6042
3/1/2021,Shopee,HCM - District 7 - SOU - DP,1016,1008,20,907,89,0,0,1008,0,0.0197,1,0.8927
2/28/2021,Non-Shopee,HCM - District 7 - SOU - DP,14,14,0,12,2,0,0,14,0,0.00E+00,1,0.8571
2/28/2021,Shopee,HCM - District 7 - SOU - DP,651,641,15,527,109,0,0,640,1,0.023,0.9984,0.8095
2/27/2021,Non-Shopee,HCM - District 7 - SOU - DP,54,54,0,42,12,0,0,54,0,0.00E+00,1,0.7778
2/27/2021,Shopee,HCM - District 7 - SOU - DP,567,565,7,525,35,0,0,564,1,0.0123,0.9982,0.9259
2/26/2021,Non-Shopee,HCM - District 7 - SOU - DP,53,52,1,48,4,0,0,51,1,0.0189,0.9808,0.9057
2/26/2021,Shopee,HCM - District 7 - SOU - DP,722,718,10,685,27,0,0,718,0,0.0139,1,0.9488
2/25/2021,Non-Shopee,HCM - District 7 - SOU - DP,32,31,1,26,5,0,0,31,0,0.0313,1,0.8125
2/25/2021,Shopee,HCM - District 7 - SOU - DP,714,711,11,682,19,0,2,709,2,0.0154,0.9972,0.9552
2/24/2021,Non-Shopee,HCM - District 7 - SOU - DP,56,55,1,38,17,0,0,55,0,0.0179,1,0.6786
2/24/2021,Shopee,HCM - District 7 - SOU - DP,738,736,16,670,50,0,2,733,3,0.0217,0.9959,0.9079
2/23/2021,Non-Shopee,HCM - District 7 - SOU - DP,29,29,1,25,3,0,0,29,0,0.0345,1,0.8621
2/23/2021,Shopee,HCM - District 7 - SOU - DP,789,782,17,740,32,0,0,782,0,0.0215,1,0.9379
2/22/2021,Non-Shopee,HCM - District 7 - SOU - DP,48,48,0,36,12,0,0,48,0,0.00E+00,1,0.75
2/22/2021,Shopee,HCM - District 7 - SOU - DP,1070,1070,11,1015,44,0,0,1070,0,0.0103,1,0.9486
2/21/2021,Non-Shopee,HCM - District 7 - SOU - DP,17,17,0,17,0,0,0,17,0,0.00E+00,1,1
2/21/2021,Shopee,HCM - District 7 - SOU - DP,645,643,6,576,63,0,0,642,1,0.0093,0.9984,0.893
2/20/2021,Non-Shopee,HCM - District 7 - SOU - DP,44,44,1,33,10,0,0,44,0,0.0227,1,0.75
2/20/2021,Shopee,HCM - District 7 - SOU - DP,765,761,11,727,27,0,0,761,0,0.0144,1,0.9503
2/19/2021,Non-Shopee,HCM - District 7 - SOU - DP,55,51,6,40,9,0,0,51,0,0.1091,1,0.7273
2/19/2021,Shopee,HCM - District 7 - SOU - DP,879,877,14,831,34,0,0,877,0,0.0159,1,0.9454
2/18/2021,Non-Shopee,HCM - District 7 - SOU - DP,42,42,2,27,13,0,0,42,0,0.0476,1,0.6429
2/18/2021,Shopee,HCM - District 7 - SOU - DP,791,782,14,737,40,0,0,782,0,0.0177,1,0.9317
2/17/2021,Non-Shopee,HCM - District 7 - SOU - DP,34,34,4,19,11,0,0,31,3,0.1176,0.9118,0.5588
2/17/2021,Shopee,HCM - District 7 - SOU - DP,958,947,43,786,129,0,0,947,0,0.0449,1,0.8205
2/16/2021,Non-Shopee,HCM - District 7 - SOU - DP,8,8,0,7,1,0,0,8,0,0.00E+00,1,0.875
2/16/2021,Shopee,HCM - District 7 - SOU - DP,430,420,17,398,15,0,0,420,0,0.0395,1,0.9256
2/15/2021,Non-Shopee,HCM - District 7 - SOU - DP,1,1,0,1,0,0,0,1,0,0.00E+00,1,1
2/15/2021,Shopee,HCM - District 7 - SOU - DP,215,209,6,196,13,0,0,209,0,0.0279,1,0.9116
2/14/2021,Non-Shopee,HCM - District 7 - SOU - DP,3,3,0,1,2,0,0,3,0,0.00E+00,1,0.3333
2/14/2021,Shopee,HCM - District 7 - SOU - DP,54,49,7,46,1,0,0,49,0,0.1296,1,0.8519
2/13/2021,Shopee,HCM - District 7 - SOU - DP,24,23,2,18,4,0,0,23,0,0.0833,1,0.75
2/12/2021,Non-Shopee,HCM - District 7 - SOU - DP,2,2,1,1,0,0,0,1,1,0.5,0.5,0.5
2/12/2021,Shopee,HCM - District 7 - SOU - DP,18,15,3,14,1,0,0,15,0,0.1667,1,0.7778
2/11/2021,Shopee,HCM - District 7 - SOU - DP,12,11,1,10,1,0,0,11,0,0.0833,1,0.8333
2/10/2021,Non-Shopee,HCM - District 7 - SOU - DP,3,3,2,1,0,0,0,1,2,0.6667,0.3333,0.3333
2/10/2021,Shopee,HCM - District 7 - SOU - DP,20,19,2,15,3,0,0,19,0,0.1,1,0.75
2/9/2021,Non-Shopee,HCM - District 7 - SOU - DP,24,24,16,0,8,0,0,0,24,0.6667,0.00E+00,0.00E+00
2/9/2021,Shopee,HCM - District 7 - SOU - DP,116,114,2,110,4,0,0,114,0,0.0172,1,0.9483
2/8/2021,Non-Shopee,HCM - District 7 - SOU - DP,21,21,7,5,9,0,0,14,7,0.3333,0.6667,0.2381
2/8/2021,Shopee,HCM - District 7 - SOU - DP,183,182,7,148,28,0,0,182,0,0.0383,1,0.8087
2/7/2021,Non-Shopee,HCM - District 7 - SOU - DP,24,24,6,16,2,0,0,17,7,0.25,0.7083,0.6667
2/7/2021,Shopee,HCM - District 7 - SOU - DP,323,323,8,270,45,0,0,318,5,0.0248,0.9845,0.8359
2/6/2021,Non-Shopee,HCM - District 7 - SOU - DP,40,40,9,29,2,0,0,30,10,0.225,0.75,0.725
2/6/2021,Shopee,HCM - District 7 - SOU - DP,645,640,25,504,116,0,0,640,0,0.0388,1,0.7814
2/5/2021,Non-Shopee,HCM - District 7 - SOU - DP,71,71,9,52,10,0,0,58,13,0.1268,0.8169,0.7324
2/5/2021,Shopee,HCM - District 7 - SOU - DP,1055,1018,131,823,101,0,0,1016,2,0.1242,0.998,0.7801
2/4/2021,Non-Shopee,HCM - District 7 - SOU - DP,80,80,15,51,14,0,0,63,17,0.1875,0.7875,0.6375
2/4/2021,Shopee,HCM - District 7 - SOU - DP,919,915,21,826,72,0,0,915,0,0.0229,1,0.8988
2/3/2021,Non-Shopee,HCM - District 7 - SOU - DP,60,57,4,51,5,0,0,56,1,0.0667,0.9825,0.85
2/3/2021,Shopee,HCM - District 7 - SOU - DP,1470,1461,56,1170,244,0,0,1452,9,0.0381,0.9938,0.7959
2/2/2021,Non-Shopee,HCM - District 7 - SOU - DP,60,59,2,50,8,0,0,57,2,0.0333,0.9661,0.8333
2/2/2021,Shopee,HCM - District 7 - SOU - DP,1099,1089,26,970,103,0,0,1083,6,0.0237,0.9945,0.8826
2/1/2021,Non-Shopee,HCM - District 7 - SOU - DP,77,76,3,64,10,0,0,75,1,0.039,0.9868,0.8312
2/1/2021,Shopee,HCM - District 7 - SOU - DP,1219,1214,15,1000,204,0,0,1213,1,0.0123,0.9992,0.8203
1/31/2021,Non-Shopee,HCM - District 7 - SOU - DP,27,27,1,24,2,0,0,26,1,0.037,0.963,0.8889
1/31/2021,Shopee,HCM - District 7 - SOU - DP,582,580,11,474,97,0,0,580,0,0.0189,1,0.8144
1/30/2021,Non-Shopee,HCM - District 7 - SOU - DP,41,41,1,37,3,0,0,40,1,0.0244,0.9756,0.9024
1/30/2021,Shopee,HCM - District 7 - SOU - DP,860,857,13,717,130,0,0,856,1,0.0151,0.9988,0.8337
1/29/2021,Non-Shopee,HCM - District 7 - SOU - DP,54,54,1,43,10,0,0,51,3,0.0185,0.9444,0.7963
1/29/2021,Shopee,HCM - District 7 - SOU - DP,920,907,28,809,83,0,0,906,1,0.0304,0.9989,0.8793
1/28/2021,Non-Shopee,HCM - District 7 - SOU - DP,132,132,0,66,66,0,0,130,2,0.00E+00,0.9848,0.5
1/28/2021,Shopee,HCM - District 7 - SOU - DP,1543,1538,16,1440,87,0,0,1537,1,0.0104,0.9993,0.9332
1/27/2021,Non-Shopee,HCM - District 7 - SOU - DP,76,75,1,67,8,0,0,74,1,0.0132,0.9867,0.8816
1/27/2021,Shopee,HCM - District 7 - SOU - DP,1903,1896,22,1750,131,0,0,1896,0,0.0116,1,0.9196
1/26/2021,Non-Shopee,HCM - District 7 - SOU - DP,89,88,2,78,9,0,0,86,2,0.0225,0.9773,0.8764
1/26/2021,Shopee,HCM - District 7 - SOU - DP,873,865,15,817,41,0,0,864,1,0.0172,0.9988,0.9359
