cal_date,hub_name,shipper_group,avg_pending_time_dest_hub,avg_delivery_attempts,rts_orders,rts_rate
7/29/2021,SOL - Moc Chau - NOR - SUB 2,Tiki Marketplace,16,1.111111111,2,0.222222222
7/29/2021,HN - Thanh Xuan 1 - NOR - DP,DS,,1.666666667,0,0
7/29/2021,HN - Ba Dinh - NOR - DP,DS,,1,0,0
7/29/2021,HN - Thanh Xuan 2 - NOR - DP,Lazada Master Account (ASC),,1,0,0
7/29/2021,HCM - Phu Nhuan - SOU - DP,Others,71.5,1.25,2,0.25
7/29/2021,HN - Hai Ba Trung 1 - NOR - DP,XB,,1.125,0,0
7/29/2021,HCM - Phu Nhuan - SOU - DP,Tiki Marketplace,15,1.25,1,0.125
7/29/2021,SOL - Moc Chau - NOR - SUB 2,DS,64,1.222222222,0,0
7/29/2021,LAD - Bao Loc - SOU - SUB 2,EN,,1.428571429,0,0
7/29/2021,HN - Thanh Xuan 1 - NOR - DP,XB,,1,0,0
7/29/2021,HN - Hai Ba Trung 1 - NOR - DP,ES,,1.666666667,0,0
7/29/2021,HCM - Go Vap B - SOU - DP,DS,,1,0,0
7/29/2021,HCM - Go Vap A - SOU - DP,XB,,1,0,0
7/29/2021,HCM - Go Vap B - SOU - DP,EN,111,1.8,1,0.2
7/29/2021,HN - Thanh Xuan 1 - NOR - DP,EN,326,1.2,1,0.2
7/29/2021,HCM - Go Vap B - SOU - DP,XB,,1,0,0
7/29/2021,PTH - Tam Nong - NOR - SUB 2,DS,,1.5,0,0
7/29/2021,HN - Bac Tu Liem - NOR - DP,Others,,1.25,0,0
7/29/2021,HCM - Phu Nhuan - SOU - DP,Tiki,,1,0,0
7/29/2021,HN - Thanh Xuan 2 - NOR - DP,EN,,1.25,0,0
7/29/2021,HN - Ba Dinh - NOR - DP,Others,,1,0,0
7/29/2021,HCM - Binh Thanh 1 - SOU - DP,Tiki Marketplace,10.33333333,1,3,0.75
7/29/2021,HN - Thanh Xuan 2 - NOR - DP,DS,150,1.2,0,0
7/29/2021,HN - Ba Dinh - NOR - DP,EN,134,1,1,0.25
7/29/2021,NGA - Cua Lo - NOR - SUB 2,EN,,1.25,0,0
7/29/2021,HCM - Phu Nhuan - SOU - DP,ES,14,1,1,0.333333333
7/29/2021,HCM - Go Vap A - SOU - DP,Others,,1,0,0
7/29/2021,HCM - Binh Thanh 1 - SOU - DP,Tiki,14,1,3,1
7/29/2021,PTH - Tam Nong - NOR - SUB 2,Tiki Marketplace,,1,0,0
7/29/2021,THH - Thanh Hoa - NOR,ES,,1.333333333,0,0
7/29/2021,PTH - Tam Nong - NOR - SUB 2,Tiki,,1,0,0
7/29/2021,HN - Bac Tu Liem - NOR - DP,ES,,1,0,0
7/29/2021,NAD - Nam Dinh - NOR,ES,,1,0,0
7/29/2021,DAK - Buon Ho - SOU - SUB 2,DS,,1,0,0
7/29/2021,NAD - Nam Dinh - NOR,Tiki Marketplace,,1,0,0
7/29/2021,PTH - Tam Nong - NOR - SUB 2,Others,,1,0,0
7/29/2021,HN - Ba Dinh - NOR - DP,XB,,1,0,0
7/29/2021,PTH - Tam Nong - NOR - SUB 2,ES,,1,0,0
7/29/2021,NGA - Cua Lo - NOR - SUB 2,DS,,1,0,0
7/29/2021,HN - Bac Tu Liem - NOR - DP,Partnerships,,1,0,0
7/29/2021,HN - Hai Ba Trung 1 - NOR - DP,Tiki Marketplace,,1,0,0
7/29/2021,NAD - Nam Dinh - NOR,Tiki,,1,0,0
7/29/2021,THH - Thanh Hoa - NOR,XB,,1,0,0
7/29/2021,SOL - Moc Chau - NOR - SUB 2,ES,,1,0,0
7/29/2021,HN - Thanh Xuan 2 - NOR - DP,Others,,1,0,0
7/29/2021,HN - Thanh Xuan 1 - NOR - DP,ES,,1,0,0
7/29/2021,HCM - Binh Thanh 1 - SOU - DP,ES,8,1,1,1
7/29/2021,THH - Thanh Hoa - NOR,Tiki Marketplace,,1,0,0
7/29/2021,HCM - Go Vap B - SOU - DP,Tiki,62,3,1,1
7/29/2021,HN - Bac Tu Liem - NOR - DP,Tiki Marketplace,,1,0,0
7/29/2021,LAD - Bao Loc - SOU - SUB 2,ES,,1,0,0
7/28/2021,HCM - Go Vap A - SOU - DP,Shopee Vietnam,50.40909091,1.319480519,22,0.019047619
7/28/2021,HCM - Binh Thanh 1 - SOU - DP,Shopee Vietnam,6.894952251,1.045454545,733,0.925505051
7/28/2021,THH - Thanh Hoa - NOR,Shopee Vietnam,48.875,1.118845501,16,0.027164686
7/28/2021,HCM - Phu Nhuan - SOU - DP,Shopee Vietnam,47.1,1.246753247,20,0.043290043
7/28/2021,NAD - Nam Dinh - NOR,Shopee Vietnam,21.33333333,1.031413613,6,0.015706806
7/28/2021,HCM - Go Vap B - SOU - DP,Shopee Vietnam,80.15789474,1.231843575,19,0.053072626
7/28/2021,HN - Bac Tu Liem - NOR - DP,Shopee Vietnam,39.79166667,1.133333333,24,0.084210526
7/28/2021,BIP - Binh Phuoc - SOU,Lazada Master Account (ASC),193.2048193,1.032727273,83,0.301818182
7/28/2021,BIP - Binh Phuoc - SOU,Shopee Vietnam,127.8861789,1,123,0.450549451
7/28/2021,HN - Hai Ba Trung 1 - NOR - DP,Shopee Vietnam,49.52380952,1.122171946,21,0.095022624
7/28/2021,HN - Ba Dinh - NOR - DP,Shopee Vietnam,8,1.011904762,1,0.005952381
7/28/2021,THH - Thanh Hoa - NOR,Lazada Master Account (ASC),34.85714286,1.201219512,28,0.170731707
7/28/2021,NAD - Nam Dinh - NOR,Lazada Master Account (ASC),27.8,1.081300813,10,0.081300813
7/28/2021,HCM - Go Vap A - SOU - DP,Lazada Master Account (ASC),41.83333333,1.379310345,6,0.051724138
7/28/2021,HN - Thanh Xuan 2 - NOR - DP,Shopee Vietnam,88.4,1.008928571,5,0.044642857
7/28/2021,LAD - Bao Loc - SOU - SUB 2,Shopee Vietnam,61,1.205357143,4,0.035714286
7/28/2021,PTH - Tam Nong - NOR - SUB 2,Shopee Vietnam,43.33333333,1.179245283,3,0.028301887
7/28/2021,HCM - Phu Nhuan - SOU - DP,Lazada Master Account (ASC),65.5,1.275510204,6,0.06122449
7/28/2021,HCM - Binh Thanh 1 - SOU - DP,Lazada Master Account (ASC),7.44,1.107526882,74,0.804347826
7/28/2021,THH - Thanh Hoa - NOR,DS,99.25,1.166666667,4,0.056338028
7/28/2021,LAD - Bao Loc - SOU - SUB 2,Lazada Master Account (ASC),47.75,1.633333333,16,0.266666667
7/28/2021,DAK - Buon Ho - SOU - SUB 2,Others,,1,0,0
7/28/2021,PTH - Tam Nong - NOR - SUB 2,Lazada Master Account (ASC),15.25,1.163265306,8,0.163265306
7/28/2021,HCM - Go Vap A - SOU - DP,DS,100.25,1.488372093,4,0.093023256
7/28/2021,DAK - Buon Ho - SOU - SUB 2,Shopee Vietnam,39,1.205128205,2,0.051282051
7/28/2021,NGA - Cua Lo - NOR - SUB 2,Shopee Vietnam,39.5,1.105263158,2,0.052631579
7/28/2021,SOL - Moc Chau - NOR - SUB 2,Shopee Vietnam,,1.166666667,0,0
7/28/2021,HCM - Go Vap B - SOU - DP,Lazada Master Account (ASC),59.5,1.6875,8,0.25
7/28/2021,HN - Bac Tu Liem - NOR - DP,Lazada Master Account (ASC),22.25,1.066666667,4,0.133333333
7/28/2021,SOL - Moc Chau - NOR - SUB 2,Lazada Master Account (ASC),43.33333333,1.333333333,3,0.111111111
7/28/2021,HCM - Phu Nhuan - SOU - DP,EN,54,1.4,1,0.04
7/28/2021,HCM - Binh Thanh 1 - SOU - DP,DS,24.66666667,1.916666667,9,0.375
7/28/2021,BIP - Binh Phuoc - SOU,DS,,1,0,0
7/28/2021,NAD - Nam Dinh - NOR,DS,,1.090909091,0,0
7/28/2021,HCM - Binh Thanh 1 - SOU - DP,EN,60.9,1.954545455,10,0.454545455
7/28/2021,HN - Bac Tu Liem - NOR - DP,DS,70.57142857,1.333333333,4,0.19047619
7/28/2021,HCM - Go Vap B - SOU - DP,DS,,1.9,0,0
7/28/2021,HCM - Go Vap A - SOU - DP,EN,130,1.666666667,2,0.111111111
7/28/2021,HN - Thanh Xuan 2 - NOR - DP,Lazada Master Account (ASC),84,1,1,0.058823529
7/28/2021,THH - Thanh Hoa - NOR,EN,65,1.294117647,1,0.058823529
7/28/2021,HN - Hai Ba Trung 1 - NOR - DP,Lazada Master Account (ASC),17,1.0625,1,0.0625
7/28/2021,LAD - Bao Loc - SOU - SUB 2,DS,49.5,1.15,0,0
7/28/2021,HN - Bac Tu Liem - NOR - DP,Others,64,1.214285714,1,0.071428571
7/28/2021,NAD - Nam Dinh - NOR,EN,37,1.142857143,1,0.071428571
7/28/2021,HN - Ba Dinh - NOR - DP,Lazada Master Account (ASC),,1,0,0
7/28/2021,HCM - Phu Nhuan - SOU - DP,DS,,1.461538462,0,0
7/28/2021,NGA - Cua Lo - NOR - SUB 2,Lazada Master Account (ASC),47,1.454545455,3,0.272727273
7/28/2021,DAK - Buon Ho - SOU - SUB 2,Lazada Master Account (ASC),15,1.2,1,0.1
7/28/2021,HCM - Binh Thanh 1 - SOU - DP,XB,7,1.222222222,6,0.666666667
7/28/2021,NAD - Nam Dinh - NOR,Tiki Marketplace,14,1,1,0.111111111
7/28/2021,SOL - Moc Chau - NOR - SUB 2,DS,72,1.7,1,0.111111111
7/28/2021,PTH - Tam Nong - NOR - SUB 2,Tiki Marketplace,,1,0,0
7/28/2021,PTH - Tam Nong - NOR - SUB 2,EN,227,1.875,1,0.125
7/28/2021,THH - Thanh Hoa - NOR,Others,,1.375,0,0
7/28/2021,HN - Hai Ba Trung 1 - NOR - DP,DS,14.5,1.2,0,0
7/28/2021,SOL - Moc Chau - NOR - SUB 2,Tiki Marketplace,11,1.25,1,0.125
7/28/2021,BIP - Binh Phuoc - SOU,EN,,1,0,0
7/28/2021,SOL - Moc Chau - NOR - SUB 2,Tiki,,1.125,0,0
7/28/2021,HN - Hai Ba Trung 1 - NOR - DP,XB,,1,0,0
7/28/2021,HN - Hai Ba Trung 1 - NOR - DP,EN,,1.428571429,0,0
7/28/2021,LAD - Bao Loc - SOU - SUB 2,EN,,1,0,0
7/28/2021,DAK - Buon Ho - SOU - SUB 2,DS,,1.285714286,0,0
7/28/2021,THH - Thanh Hoa - NOR,XB,,1.142857143,0,0
7/28/2021,NAD - Nam Dinh - NOR,Others,,1,0,0
7/28/2021,HCM - Go Vap A - SOU - DP,XB,,1.833333333,0,0
7/28/2021,HN - Bac Tu Liem - NOR - DP,XB,63,1.333333333,1,0.166666667
7/28/2021,HN - Thanh Xuan 1 - NOR - DP,Shopee Vietnam,157,0.833333333,1,0.166666667
7/28/2021,SOL - Moc Chau - NOR - SUB 2,EN,,1,0,0
7/28/2021,PTH - Tam Nong - NOR - SUB 2,DS,,1.4,0,0
7/28/2021,HN - Bac Tu Liem - NOR - DP,EN,,1.2,0,0
7/28/2021,HCM - Go Vap B - SOU - DP,XB,,1.8,0,0
7/28/2021,LAD - Bao Loc - SOU - SUB 2,Tiki Marketplace,,1.2,0,0
7/28/2021,HCM - Binh Thanh 1 - SOU - DP,Tiki Marketplace,6.8,1,5,1
7/28/2021,HN - Ba Dinh - NOR - DP,EN,36,1,1,0.2
7/28/2021,HCM - Phu Nhuan - SOU - DP,Others,,1.5,0,0
7/28/2021,HN - Hai Ba Trung 1 - NOR - DP,Others,,1,0,0
7/28/2021,NAD - Nam Dinh - NOR,Tiki,,1,0,0
7/28/2021,HCM - Binh Thanh 1 - SOU - DP,Tiki,7.5,1,4,1
7/28/2021,DAK - Buon Ho - SOU - SUB 2,EN,40,1,1,0.25
7/28/2021,THH - Thanh Hoa - NOR,ES,,1,0,0
7/28/2021,LAD - Bao Loc - SOU - SUB 2,Others,,1,0,0
7/28/2021,HN - Ba Dinh - NOR - DP,DS,,1.333333333,0,0
7/28/2021,HCM - Go Vap A - SOU - DP,Tiki,58,1.666666667,1,0.333333333
7/28/2021,NGA - Cua Lo - NOR - SUB 2,EN,,1.333333333,0,0
7/28/2021,HCM - Go Vap B - SOU - DP,EN,,2.666666667,0,0
7/28/2021,PTH - Tam Nong - NOR - SUB 2,Tiki,,1.333333333,0,0
7/28/2021,HCM - Go Vap A - SOU - DP,Others,56,2,1,0.333333333
7/28/2021,HCM - Binh Thanh 1 - SOU - DP,ES,,2.5,0,0
7/28/2021,NGA - Cua Lo - NOR - SUB 2,DS,,1,0,0
7/28/2021,HCM - Phu Nhuan - SOU - DP,Tiki,,1,0,0
7/28/2021,HCM - Go Vap B - SOU - DP,Tiki Marketplace,,1,0,0
7/28/2021,HN - Thanh Xuan 2 - NOR - DP,Others,,1,0,0
7/28/2021,HCM - Phu Nhuan - SOU - DP,Tiki Marketplace,,1.5,0,0
7/28/2021,HCM - Phu Nhuan - SOU - DP,ES,,1,0,0
7/28/2021,HCM - Binh Thanh 1 - SOU - DP,Others,7,1.5,1,0.5
7/28/2021,HCM - Go Vap A - SOU - DP,Tiki Marketplace,250,2,1,0.5
7/28/2021,HN - Ba Dinh - NOR - DP,Others,,1,0,0
7/28/2021,HN - Bac Tu Liem - NOR - DP,ES,,2,0,0
7/28/2021,HN - Ba Dinh - NOR - DP,XB,,1,0,0
7/28/2021,HCM - Go Vap B - SOU - DP,Others,,1,0,0
7/28/2021,HN - Thanh Xuan 2 - NOR - DP,DS,59,1,1,1
7/28/2021,HN - Thanh Xuan 1 - NOR - DP,Lazada Master Account (ASC),109,3,1,1
7/28/2021,SOL - Moc Chau - NOR - SUB 2,Others,,1,0,0
7/28/2021,BIP - Binh Phuoc - SOU,XB,,1,0,0
7/28/2021,PTH - Tam Nong - NOR - SUB 2,ES,,1,0,0
7/28/2021,HCM - Go Vap B - SOU - DP,ES,12,1,1,1
7/28/2021,BIP - Binh Phuoc - SOU,Others,,1,0,0
7/28/2021,LAD - Bao Loc - SOU - SUB 2,XB,,1,0,0
7/28/2021,LAD - Bao Loc - SOU - SUB 2,Tiki,,3,0,0
7/28/2021,NAD - Nam Dinh - NOR,XB,,1,0,0
7/28/2021,HN - Thanh Xuan 2 - NOR - DP,EN,,1,0,0
7/28/2021,HN - Bac Tu Liem - NOR - DP,Tiki Marketplace,,1,0,0
7/28/2021,NGA - Cua Lo - NOR - SUB 2,Others,,1,0,0
7/28/2021,HCM - Go Vap A - SOU - DP,Tiki Return,,2,0,0
7/28/2021,NAD - Nam Dinh - NOR,ES,,4,0,0
7/28/2021,LAD - Bao Loc - SOU - SUB 2,ES,,1,0,0
7/28/2021,NGA - Cua Lo - NOR - SUB 2,ES,,1,0,0
7/28/2021,HCM - Binh Thanh 1 - SOU - DP,Partnerships,5,1,1,1
7/27/2021,HCM - Binh Thanh 1 - SOU - DP,Shopee Vietnam,47.82142857,1.962121212,588,0.636363636
7/27/2021,HCM - Go Vap A - SOU - DP,Shopee Vietnam,71,1.576612903,13,0.026209677
7/27/2021,THH - Thanh Hoa - NOR,Shopee Vietnam,57,1.02027027,4,0.009009009
7/27/2021,DAK - Buon Ho - SOU - SUB 2,Shopee Vietnam,33.5,1.203463203,8,0.034632035
7/27/2021,HCM - Go Vap B - SOU - DP,Shopee Vietnam,66.625,1.507692308,24,0.123076923
7/27/2021,HCM - Binh Thanh 1 - SOU - DP,Lazada Master Account (ASC),51.30769231,1.928571429,91,0.590909091
7/27/2021,LA - Long An - SOU,Shopee Vietnam,40.46153846,1.02,26,0.173333333
7/27/2021,NAD - Nam Dinh - NOR,Shopee Vietnam,25,1.028985507,2,0.014492754
7/27/2021,THH - Thanh Hoa - NOR,Lazada Master Account (ASC),50.75,1.144144144,8,0.072072072
7/27/2021,DAK - Buon Ho - SOU - SUB 2,Lazada Master Account (ASC),24.66666667,1.291666667,15,0.15625
7/27/2021,HCM - Go Vap A - SOU - DP,Lazada Master Account (ASC),58.33333333,1.694117647,3,0.035294118
7/27/2021,DAK - Buon Ho - SOU - SUB 2,Others,,1.03030303,0,0
7/27/2021,NAD - Nam Dinh - NOR,Lazada Master Account (ASC),55.66666667,1.09375,3,0.046875
7/27/2021,LAD - Bao Loc - SOU - SUB 2,Shopee Vietnam,,1.245901639,0,0
7/27/2021,LA - Long An - SOU,Lazada Master Account (ASC),64.16666667,1.120689655,12,0.206896552
7/27/2021,HCM - Go Vap B - SOU - DP,Lazada Master Account (ASC),77.0625,1.952380952,16,0.380952381
7/27/2021,LAD - Bao Loc - SOU - SUB 2,Tiki Marketplace,51,1.317073171,2,0.048780488
7/27/2021,HCM - Go Vap A - SOU - DP,EN,129.6666667,1.625,3,0.075
7/27/2021,HCM - Binh Thanh 1 - SOU - DP,DS,66.08333333,2.682926829,11,0.275
7/27/2021,THH - Thanh Hoa - NOR,DS,74.5,1.341463415,1,0.026315789
7/27/2021,HN - Ba Dinh - NOR - DP,Shopee Vietnam,158,1.083333333,1,0.027777778
7/27/2021,LAD - Bao Loc - SOU - SUB 2,Lazada Master Account (ASC),37.75,1.235294118,4,0.117647059
7/27/2021,HCM - Go Vap A - SOU - DP,DS,94.5,1.774193548,2,0.066666667
7/27/2021,NGA - Cua Lo - NOR - SUB 2,Shopee Vietnam,16,1.035714286,1,0.035714286
7/27/2021,DAK - Buon Ho - SOU - SUB 2,DS,73.2,1.407407407,5,0.192307692
7/27/2021,HCM - Go Vap B - SOU - DP,DS,33,1.230769231,1,0.038461538
7/27/2021,PTH - Tam Nong - NOR - SUB 2,Shopee Vietnam,53,1.307692308,3,0.115384615
7/27/2021,HCM - Binh Thanh 1 - SOU - DP,XB,50,2.04,12,0.48
7/27/2021,HCM - Binh Thanh 1 - SOU - DP,EN,121.6,2.68,5,0.2
7/27/2021,NAD - Nam Dinh - NOR,EN,36,1.086956522,1,0.043478261
7/27/2021,DAK - Buon Ho - SOU - SUB 2,EN,88,1.608695652,4,0.173913043
7/27/2021,DAK - Buon Ho - SOU - SUB 2,Tiki,,1.090909091,0,0
7/27/2021,HN - Bac Tu Liem - NOR - DP,Shopee Vietnam,55,0.952380952,1,0.047619048
7/27/2021,HCM - Phu Nhuan - SOU - DP,Shopee Vietnam,61,1.19047619,2,0.095238095
7/27/2021,DAK - Buon Ho - SOU - SUB 2,Tiki Marketplace,15,1,1,0.0625
7/27/2021,NAD - Nam Dinh - NOR,DS,13,1,0,0
7/27/2021,HN - Hai Ba Trung 1 - NOR - DP,Shopee Vietnam,55,1,1,0.066666667
7/27/2021,LAD - Bao Loc - SOU - SUB 2,DS,85,1.357142857,1,0.071428571
7/27/2021,THH - Thanh Hoa - NOR,EN,79.75,1.785714286,4,0.285714286
7/27/2021,HCM - Go Vap B - SOU - DP,EN,104,2.571428571,4,0.285714286
7/27/2021,LA - Long An - SOU,DS,,1.083333333,0,0
7/27/2021,LAD - Bao Loc - SOU - SUB 2,EN,61.5,1.636363636,2,0.181818182
7/27/2021,PTH - Tam Nong - NOR - SUB 2,EN,,1.333333333,0,0
7/27/2021,HN - Thanh Xuan 2 - NOR - DP,Shopee Vietnam,59,1,1,0.111111111
7/27/2021,LAD - Bao Loc - SOU - SUB 2,Tiki,,1,0,0
7/27/2021,PTH - Tam Nong - NOR - SUB 2,Lazada Master Account (ASC),12,1.25,2,0.25
7/27/2021,NGA - Cua Lo - NOR - SUB 2,Lazada Master Account (ASC),64,1.857142857,1,0.142857143
7/27/2021,NGA - Cua Lo - NOR - SUB 2,DS,112,1.8,1,0.2
7/27/2021,LA - Long An - SOU,EN,200.5,1.6,2,0.4
7/27/2021,HCM - Go Vap A - SOU - DP,Others,,1.6,0,0
7/27/2021,PTH - Tam Nong - NOR - SUB 2,DS,,1.4,0,0
7/27/2021,LAD - Bao Loc - SOU - SUB 2,Others,,1,0,0
7/27/2021,DAK - Buon Ho - SOU - SUB 2,ES,,1.333333333,0,0
7/27/2021,LA - Long An - SOU,Others,,1,0,0
7/27/2021,THH - Thanh Hoa - NOR,ES,111,2.5,1,0.5
7/27/2021,HCM - Go Vap A - SOU - DP,Tiki Marketplace,,2,0,0
7/27/2021,HCM - Binh Thanh 1 - SOU - DP,Others,,2,0,0
7/27/2021,NGA - Cua Lo - NOR - SUB 2,EN,39,1,2,1
7/27/2021,HCM - Binh Thanh 1 - SOU - DP,Tiki Marketplace,44,2,2,1
7/27/2021,LAD - Bao Loc - SOU - SUB 2,ES,,1.5,0,0
7/27/2021,HCM - Go Vap A - SOU - DP,ES,,1.5,0,0
7/27/2021,BIP - Binh Phuoc - SOU,Lazada Master Account (ASC),,1,0,0
7/27/2021,NGA - Cua Lo - NOR - SUB 2,Others,,1,0,0
7/27/2021,LA - Long An - SOU,Tiki Marketplace,,1,0,0
7/27/2021,LAD - Bao Loc - SOU - SUB 2,XB,,1,0,0
7/27/2021,THH - Thanh Hoa - NOR,XB,,1,0,0
7/27/2021,LA - Long An - SOU,Partnerships,,1,0,0
7/27/2021,HN - Ba Dinh - NOR - DP,Lazada Master Account (ASC),,1,0,0
7/27/2021,NGA - Cua Lo - NOR - SUB 2,XB,,1,0,0
7/27/2021,HCM - Go Vap B - SOU - DP,ES,,1,0,0
7/27/2021,PTH - Tam Nong - NOR - SUB 2,Tiki,,1,0,0
7/27/2021,NAD - Nam Dinh - NOR,XB,,1,0,0
7/27/2021,HCM - Go Vap B - SOU - DP,Others,,2,0,0
7/27/2021,HCM - Go Vap B - SOU - DP,XB,,1,0,0
7/27/2021,HCM - Phu Nhuan - SOU - DP,DS,,0,0,0
7/27/2021,BIP - Binh Phuoc - SOU,DS,,1,0,0
7/26/2021,HCM - Go Vap A - SOU - DP,Shopee Vietnam,39.34545455,1.100700054,55,0.029617663
7/26/2021,HCM - Phu Nhuan - SOU - DP,Shopee Vietnam,59.16326531,1.099784637,49,0.035175879
7/26/2021,THH - Thanh Hoa - NOR,Shopee Vietnam,48.6,1.127136752,35,0.037393162
7/26/2021,HCM - Binh Thanh 1 - SOU - DP,Shopee Vietnam,54.23255814,1.068449198,43,0.045989305
7/26/2021,HCM - Go Vap B - SOU - DP,Shopee Vietnam,47.875,1.054726368,16,0.026533997
7/26/2021,BIP - Binh Phuoc - SOU,Shopee Vietnam,15.56179775,1,89,0.17979798
7/26/2021,HN - Ba Dinh - NOR - DP,Shopee Vietnam,107.8333333,1.037777778,42,0.093333333
7/26/2021,NAD - Nam Dinh - NOR,Shopee Vietnam,28.55555556,1.046403712,9,0.020881671
7/26/2021,BIP - Binh Phuoc - SOU,Lazada Master Account (ASC),49.54081633,1.229765013,98,0.255874674
7/26/2021,LA - Long An - SOU,Shopee Vietnam,67,1.076687117,18,0.055214724
7/26/2021,HN - Hai Ba Trung 1 - NOR - DP,Shopee Vietnam,94.04347826,1.161904762,23,0.073015873
7/26/2021,HN - Thanh Xuan 1 - NOR - DP,Shopee Vietnam,119.5897436,1.098039216,39,0.12745098
7/26/2021,THH - Thanh Hoa - NOR,Lazada Master Account (ASC),44.29411765,1.152727273,17,0.061818182
7/26/2021,HCM - Go Vap A - SOU - DP,Lazada Master Account (ASC),47.1875,1.118773946,16,0.061538462
7/26/2021,HN - Bac Tu Liem - NOR - DP,Shopee Vietnam,84.85714286,1.111111111,14,0.062222222
7/26/2021,LA - Long An - SOU,Lazada Master Account (ASC),56.38888889,1.081081081,18,0.081081081
7/26/2021,HCM - Phu Nhuan - SOU - DP,Lazada Master Account (ASC),42.77777778,1.108108108,9,0.048648649
7/26/2021,LAD - Bao Loc - SOU - SUB 2,Shopee Vietnam,58,1.262569832,6,0.033519553
7/26/2021,HN - Thanh Xuan 2 - NOR - DP,Shopee Vietnam,127.8333333,1.031446541,6,0.037735849
7/26/2021,PTH - Tam Nong - NOR - SUB 2,Shopee Vietnam,45.6,1.219354839,10,0.064516129
7/26/2021,NAD - Nam Dinh - NOR,Lazada Master Account (ASC),22.63636364,1.046357616,11,0.072847682
7/26/2021,HCM - Go Vap A - SOU - DP,DS,34.82758621,1.25203252,28,0.229508197
7/26/2021,THH - Thanh Hoa - NOR,DS,87.16666667,1.386792453,10,0.096153846
7/26/2021,HCM - Binh Thanh 1 - SOU - DP,Lazada Master Account (ASC),41.375,1.057692308,8,0.076923077
7/26/2021,HCM - Go Vap B - SOU - DP,Lazada Master Account (ASC),39.6,1.071428571,5,0.051020408
7/26/2021,LAD - Bao Loc - SOU - SUB 2,Lazada Master Account (ASC),53.27272727,1.341772152,11,0.139240506
7/26/2021,HN - Thanh Xuan 1 - NOR - DP,Lazada Master Account (ASC),263.875,1.128571429,8,0.114285714
7/26/2021,LAD - Bao Loc - SOU - SUB 2,Tiki Marketplace,25.25,1.2,8,0.123076923
7/26/2021,NGA - Cua Lo - NOR - SUB 2,Shopee Vietnam,64,1.171875,2,0.03125
7/26/2021,SOL - Moc Chau - NOR - SUB 2,Shopee Vietnam,49.5,1.105263158,2,0.035087719
7/26/2021,BIP - Binh Phuoc - SOU,DS,59.28571429,1.338709677,10,0.178571429
7/26/2021,HCM - Go Vap A - SOU - DP,EN,72.6,1.267857143,5,0.089285714
7/26/2021,PTH - Tam Nong - NOR - SUB 2,Lazada Master Account (ASC),35.72727273,1.473684211,11,0.196428571
7/26/2021,HCM - Phu Nhuan - SOU - DP,DS,92.75,1.310344828,3,0.053571429
7/26/2021,HN - Ba Dinh - NOR - DP,Lazada Master Account (ASC),122.125,1.053571429,8,0.142857143
7/26/2021,NAD - Nam Dinh - NOR,DS,68.33333333,1.203703704,4,0.076923077
7/26/2021,BIP - Binh Phuoc - SOU,EN,82.83333333,1.319148936,5,0.11627907
7/26/2021,HCM - Go Vap B - SOU - DP,DS,13,1.078947368,1,0.026315789
7/26/2021,HN - Ba Dinh - NOR - DP,DS,144.4,1.263157895,8,0.228571429
7/26/2021,HCM - Binh Thanh 1 - SOU - DP,DS,46,1.194444444,1,0.028571429
7/26/2021,SOL - Moc Chau - NOR - SUB 2,Lazada Master Account (ASC),14.2,1.117647059,5,0.147058824
7/26/2021,HN - Hai Ba Trung 1 - NOR - DP,Lazada Master Account (ASC),80.83333333,1.272727273,6,0.181818182
7/26/2021,THH - Thanh Hoa - NOR,EN,87.875,1.96875,8,0.25
7/26/2021,LA - Long An - SOU,DS,113,1.066666667,2,0.066666667
7/26/2021,NAD - Nam Dinh - NOR,EN,60,1.037037037,2,0.074074074
7/26/2021,LAD - Bao Loc - SOU - SUB 2,DS,73,1.392857143,4,0.148148148
7/26/2021,LAD - Bao Loc - SOU - SUB 2,EN,109,1.739130435,2,0.086956522
7/26/2021,HN - Thanh Xuan 1 - NOR - DP,DS,317.4285714,1.291666667,6,0.272727273
7/26/2021,HCM - Go Vap A - SOU - DP,XB,,1,0,0
7/26/2021,PTH - Tam Nong - NOR - SUB 2,EN,71,1.238095238,2,0.095238095
7/26/2021,HN - Hai Ba Trung 1 - NOR - DP,DS,159,1.238095238,2,0.1
7/26/2021,HN - Bac Tu Liem - NOR - DP,Lazada Master Account (ASC),237,1.25,1,0.05
7/26/2021,HN - Ba Dinh - NOR - DP,XB,109,1.052631579,1,0.052631579
7/26/2021,LA - Long An - SOU,EN,161.5,1.277777778,2,0.111111111
7/26/2021,SOL - Moc Chau - NOR - SUB 2,EN,61,1.705882353,2,0.117647059
7/26/2021,PTH - Tam Nong - NOR - SUB 2,DS,78,1.894736842,2,0.117647059
7/26/2021,SOL - Moc Chau - NOR - SUB 2,DS,,1.2,0,0
7/26/2021,HCM - Phu Nhuan - SOU - DP,EN,62,1.142857143,1,0.071428571
7/26/2021,HN - Thanh Xuan 2 - NOR - DP,Lazada Master Account (ASC),232,1,1,0.071428571
7/26/2021,LAD - Bao Loc - SOU - SUB 2,ES,87,1.416666667,1,0.083333333
7/26/2021,HCM - Go Vap B - SOU - DP,EN,104,1.5,1,0.083333333
7/26/2021,LA - Long An - SOU,Others,,1,0,0
7/26/2021,BIP - Binh Phuoc - SOU,Others,64,1.181818182,1,0.090909091
