cal_date,hub_name,shipper_group,total_orders,total_orders_kpi,first_mile_cancelled_rate,first_attempt_ontime_rate_kpi,pu_success_ontime_rate
2021-02-06,ANG - An Giang - SOU,Tiki Marketplace,1,1,0E-8,1.00000000,1.00000000
2021-02-06,HN - Thanh Xuan 2 - NOR - DP,Tiki Marketplace,1,1,0E-8,0E-8,0E-8
2021-02-06,HCM - Phu Nhuan - SOU - DP,Tiki Marketplace,1,1,0E-8,0E-8,0E-8
2021-02-05,HN - Thanh Xuan 2 - NOR - DP,DS,4,4,0E-8,1.00000000,1.00000000
2021-02-05,HCM - Phu Nhuan - SOU - DP,DS,36,35,0.02780000,1.00000000,0.88890000
2021-02-05,HN - Hai Ba Trung 1 - NOR - DP,DS,298,296,0.03690000,1.00000000,0.95640000
2021-02-05,HCM - District 10 - SOU - DP,DS,123,123,0.01630000,1.00000000,0.96750000
2021-02-05,HN - Ba Dinh - NOR - DP,DS,26,26,0E-8,1.00000000,0.92310000
2021-02-05,HCM - Binh Thanh 1 - SOU - DP,DS,12,10,0.50000000,1.00000000,0.41670000
2021-02-05,DAK - Buon Ho - SOU - SUB 2,DS,2,2,0E-8,1.00000000,1.00000000
2021-02-05,LA - Long An - SOU,DS,1,0,1.00000000,,0E-8
2021-02-05,NAD - Nam Dinh - NOR,DS,3,3,0E-8,1.00000000,1.00000000
2021-02-05,HN - Thanh Xuan 1 - NOR - DP,DS,23,23,0E-8,1.00000000,0.73910000
2021-02-05,HN - Bac Tu Liem - NOR - DP,DS,7,7,0.28570000,1.00000000,0.71430000
2021-02-05,HCM - Go Vap A - SOU - DP,DS,693,693,0.00430000,1.00000000,0.99280000
2021-02-05,NAD - Nam Dinh - NOR,EN,14,14,0E-8,1.00000000,1.00000000
2021-02-05,HN - Bac Tu Liem - NOR - DP,EN,10,9,0.10000000,1.00000000,0.90000000
2021-02-05,HN - Ba Dinh - NOR - DP,ES,1,1,1.00000000,1.00000000,0E-8
2021-02-05,HN - Hai Ba Trung 1 - NOR - DP,ES,1,1,0E-8,1.00000000,1.00000000
2021-02-05,HCM - Phu Nhuan - SOU - DP,ES,2,2,0E-8,1.00000000,1.00000000
2021-02-05,DAK - Buon Ho - SOU - SUB 2,Lazada Master Account (ASC),30,30,0E-8,1.00000000,0.83330000
2021-02-05,HN - Thanh Xuan 2 - NOR - DP,Lazada Master Account (ASC),7,7,0E-8,1.00000000,0.85710000
2021-02-05,HN - Hai Ba Trung 1 - NOR - DP,Lazada Master Account (ASC),10,10,0E-8,1.00000000,1.00000000
2021-02-05,THH - Thanh Hoa - NOR,Lazada Master Account (ASC),489,489,0.17590000,0.97750000,0.74640000
2021-02-05,HCM - Go Vap A - SOU - DP,Lazada Master Account (ASC),14,14,0E-8,1.00000000,0.92860000
2021-02-05,LA - Long An - SOU,Lazada Master Account (ASC),311,311,0.00320000,1.00000000,0.98070000
2021-02-05,NAD - Nam Dinh - NOR,Lazada Master Account (ASC),1190,1190,0.02520000,0.99830000,0.95210000
2021-02-05,HCM - District 10 - SOU - DP,Lazada Master Account (ASC),15,15,0E-8,1.00000000,0.86670000
2021-02-05,HCM - Binh Thanh 1 - SOU - DP,Lazada Master Account (ASC),9,9,0E-8,1.00000000,0.88890000
2021-02-05,HN - Thanh Xuan 1 - NOR - DP,Lazada Master Account (ASC),9,9,0E-8,1.00000000,0.77780000
2021-02-05,HN - Ba Dinh - NOR - DP,Lazada Master Account (ASC),7,7,0E-8,1.00000000,0.85710000
2021-02-05,HCM - Phu Nhuan - SOU - DP,Lazada Master Account (ASC),7,7,0E-8,1.00000000,0.85710000
2021-02-05,HN - Bac Tu Liem - NOR - DP,Lazada Master Account (ASC),19,19,0.05260000,1.00000000,0.84210000
2021-02-05,HN - Thanh Xuan 1 - NOR - DP,Others,9,9,0E-8,1.00000000,0.77780000
2021-02-05,DAK - Buon Ho - SOU - SUB 2,Shopee Vietnam,5,5,0E-8,1.00000000,0.60000000
2021-02-05,PTH - Tam Nong - NOR - SUB 2,Shopee Vietnam,1,1,0E-8,1.00000000,1.00000000
2021-02-05,HCM - Phu Nhuan - SOU - DP,Shopee Vietnam,914,898,0.04700000,0.99890000,0.85890000
2021-02-05,HN - Thanh Xuan 2 - NOR - DP,Shopee Vietnam,1118,1105,0.03580000,1.00000000,0.89800000
2021-02-05,HN - Hai Ba Trung 1 - NOR - DP,Shopee Vietnam,1805,1803,0.04540000,0.99280000,0.91750000
2021-02-05,HN - Thanh Xuan 1 - NOR - DP,Shopee Vietnam,1845,1839,0.02820000,1.00000000,0.90790000
2021-02-05,LAD - Bao Loc - SOU - SUB 2,Shopee Vietnam,12,12,0.08330000,0.91670000,0.91670000
2021-02-05,HN - Ba Dinh - NOR - DP,Shopee Vietnam,834,827,0.03360000,0.99760000,0.91730000
2021-02-05,NAD - Nam Dinh - NOR,Shopee Vietnam,223,221,0.04480000,0.99100000,0.86550000
2021-02-05,HCM - Go Vap A - SOU - DP,Shopee Vietnam,2266,2236,0.03750000,0.99870000,0.88970000
2021-02-05,HCM - Binh Thanh 1 - SOU - DP,Shopee Vietnam,1315,1305,0.03270000,1.00000000,0.87070000
2021-02-05,LA - Long An - SOU,Shopee Vietnam,26,26,0.03850000,1.00000000,0.80770000
2021-02-05,HN - Bac Tu Liem - NOR - DP,Shopee Vietnam,2611,2580,0.05440000,1.00000000,0.91540000
2021-02-05,THH - Thanh Hoa - NOR,Shopee Vietnam,174,173,0.08620000,0.98840000,0.70110000
2021-02-05,SOL - Moc Chau - NOR - SUB 2,Shopee Vietnam,11,11,0E-8,1.00000000,1.00000000
2021-02-05,HCM - District 10 - SOU - DP,Shopee Vietnam,1210,1198,0.02890000,1.00000000,0.93640000
2021-02-05,BIP - Binh Phuoc - SOU,Shopee Vietnam,6,6,0E-8,1.00000000,1.00000000
2021-02-05,HCM - Go Vap B - SOU - DP,Shopee Vietnam,4,3,1.00000000,1.00000000,0E-8
2021-02-05,ANG - An Giang - SOU,Shopee Vietnam,12,12,0E-8,1.00000000,1.00000000
2021-02-05,HCM - Binh Thanh 1 - SOU - DP,Tiki Marketplace,4,4,0.25000000,0.25000000,0.25000000
2021-02-05,HCM - District 10 - SOU - DP,Tiki Marketplace,5,5,0E-8,0.20000000,0.20000000
2021-02-05,HN - Ba Dinh - NOR - DP,Tiki Marketplace,1,1,0E-8,1.00000000,1.00000000
2021-02-05,NAD - Nam Dinh - NOR,Tiki Marketplace,9,9,0E-8,0.88890000,0.77780000
2021-02-05,HN - Bac Tu Liem - NOR - DP,Tiki Marketplace,1,1,0E-8,1.00000000,1.00000000
2021-02-05,HCM - Go Vap A - SOU - DP,Tiki Marketplace,2,2,0E-8,0E-8,0E-8
2021-02-05,HCM - Phu Nhuan - SOU - DP,Tiki Marketplace,5,5,0.40000000,0.20000000,0.20000000
2021-02-04,HN - Bac Tu Liem - NOR - DP,DS,40,39,0.05000000,1.00000000,0.92500000
2021-02-04,HCM - Binh Thanh 1 - SOU - DP,DS,11,9,0.18180000,1.00000000,0.81820000
2021-02-04,THH - Thanh Hoa - NOR,DS,2,2,0E-8,1.00000000,1.00000000
2021-02-04,HN - Thanh Xuan 1 - NOR - DP,DS,28,28,0.03570000,1.00000000,0.89290000
2021-02-04,HCM - Phu Nhuan - SOU - DP,DS,88,88,0.04550000,0.97730000,0.89770000
2021-02-04,HCM - District 10 - SOU - DP,DS,62,62,0.01610000,1.00000000,0.85480000
2021-02-04,HN - Hai Ba Trung 1 - NOR - DP,DS,304,302,0.02300000,1.00000000,0.97370000
2021-02-04,HCM - Go Vap A - SOU - DP,DS,137,137,0.64960000,0.98540000,0.29930000
2021-02-04,HN - Ba Dinh - NOR - DP,DS,10,10,0E-8,1.00000000,1.00000000
2021-02-04,HN - Thanh Xuan 2 - NOR - DP,DS,13,13,0.07690000,1.00000000,0.92310000
2021-02-04,ANG - An Giang - SOU,DS,2,2,0E-8,1.00000000,1.00000000
2021-02-04,BIP - Binh Phuoc - SOU,DS,3,3,0E-8,1.00000000,1.00000000
2021-02-04,NAD - Nam Dinh - NOR,EN,208,208,0.25960000,1.00000000,0.74040000
2021-02-04,BIP - Binh Phuoc - SOU,ES,2,2,0E-8,1.00000000,1.00000000
2021-02-04,HCM - Go Vap A - SOU - DP,ES,40,40,0.02500000,1.00000000,0.97500000
2021-02-04,DAK - Buon Ho - SOU - SUB 2,ES,1,1,0E-8,1.00000000,1.00000000
2021-02-04,HCM - Binh Thanh 1 - SOU - DP,ES,4,4,0E-8,1.00000000,1.00000000
2021-02-04,HCM - District 10 - SOU - DP,ES,2,2,0E-8,1.00000000,1.00000000
2021-02-04,HN - Hai Ba Trung 1 - NOR - DP,Lazada Master Account (ASC),10,10,0.30000000,1.00000000,0.30000000
2021-02-04,HN - Bac Tu Liem - NOR - DP,Lazada Master Account (ASC),25,25,0E-8,1.00000000,0.92000000
2021-02-04,HCM - Binh Thanh 1 - SOU - DP,Lazada Master Account (ASC),22,22,0.04550000,1.00000000,0.77270000
2021-02-04,HN - Thanh Xuan 1 - NOR - DP,Lazada Master Account (ASC),11,11,0.09090000,1.00000000,0.27270000
2021-02-04,NAD - Nam Dinh - NOR,Lazada Master Account (ASC),1236,1236,0.01130000,0.96440000,0.94090000
2021-02-04,DAK - Buon Ho - SOU - SUB 2,Lazada Master Account (ASC),48,48,0.06250000,0.95830000,0.89580000
2021-02-04,HN - Thanh Xuan 2 - NOR - DP,Lazada Master Account (ASC),50,50,0E-8,1.00000000,0.96000000
2021-02-04,HCM - Phu Nhuan - SOU - DP,Lazada Master Account (ASC),4,4,0E-8,1.00000000,0.50000000
2021-02-04,HN - Ba Dinh - NOR - DP,Lazada Master Account (ASC),9,9,0.22220000,1.00000000,0.66670000
2021-02-04,LA - Long An - SOU,Lazada Master Account (ASC),306,305,0.01310000,1.00000000,0.97060000
2021-02-04,HCM - District 10 - SOU - DP,Lazada Master Account (ASC),22,22,0E-8,1.00000000,0.81820000
2021-02-04,HCM - Go Vap A - SOU - DP,Lazada Master Account (ASC),18,18,0E-8,1.00000000,0.77780000
2021-02-04,THH - Thanh Hoa - NOR,Lazada Master Account (ASC),369,368,0.00270000,0.97550000,0.88620000
2021-02-04,HN - Thanh Xuan 1 - NOR - DP,Others,2,2,0E-8,1.00000000,0.50000000
2021-02-04,HCM - Phu Nhuan - SOU - DP,Others,1,1,0E-8,1.00000000,0E-8
2021-02-04,DAK - Buon Ho - SOU - SUB 2,Shopee Vietnam,10,10,0E-8,1.00000000,0.80000000
2021-02-04,BIP - Binh Phuoc - SOU,Shopee Vietnam,5,5,0.20000000,1.00000000,0.80000000
2021-02-04,HCM - Go Vap A - SOU - DP,Shopee Vietnam,2992,2959,0.03440000,0.99830000,0.82720000
2021-02-04,PTH - Tam Nong - NOR - SUB 2,Shopee Vietnam,3,3,0.33330000,1.00000000,0.66670000
2021-02-04,HN - Thanh Xuan 2 - NOR - DP,Shopee Vietnam,1817,1810,0.02200000,1.00000000,0.94110000
2021-02-04,NAD - Nam Dinh - NOR,Shopee Vietnam,318,314,0.03140000,0.98730000,0.88990000
2021-02-04,HCM - Phu Nhuan - SOU - DP,Shopee Vietnam,1209,1202,0.02890000,0.97670000,0.82050000
2021-02-04,THH - Thanh Hoa - NOR,Shopee Vietnam,162,162,0.02470000,0.95680000,0.91980000
2021-02-04,LAD - Bao Loc - SOU - SUB 2,Shopee Vietnam,29,28,0.03450000,1.00000000,0.96550000
2021-02-04,HCM - Binh Thanh 1 - SOU - DP,Shopee Vietnam,1630,1621,0.01660000,0.98830000,0.92700000
2021-02-04,HN - Thanh Xuan 1 - NOR - DP,Shopee Vietnam,2232,2228,0.01660000,0.99910000,0.94400000
2021-02-04,LA - Long An - SOU,Shopee Vietnam,30,30,0.03330000,1.00000000,0.96670000
2021-02-04,HN - Ba Dinh - NOR - DP,Shopee Vietnam,923,913,0.03900000,1.00000000,0.90680000
2021-02-04,HCM - Go Vap B - SOU - DP,Shopee Vietnam,5,2,1.00000000,1.00000000,0E-8
2021-02-04,HCM - District 10 - SOU - DP,Shopee Vietnam,1407,1399,0.01630000,0.99860000,0.94600000
2021-02-04,ANG - An Giang - SOU,Shopee Vietnam,22,22,0E-8,1.00000000,0.95450000
2021-02-04,HN - Bac Tu Liem - NOR - DP,Shopee Vietnam,3233,3192,0.05230000,1.00000000,0.88960000
2021-02-04,SOL - Moc Chau - NOR - SUB 2,Shopee Vietnam,5,5,0E-8,1.00000000,1.00000000
2021-02-04,HN - Hai Ba Trung 1 - NOR - DP,Shopee Vietnam,1829,1820,0.08200000,0.99400000,0.67300000
2021-02-04,NAD - Nam Dinh - NOR,Tiki Marketplace,5,5,0E-8,0.80000000,0.80000000
2021-02-04,HCM - Binh Thanh 1 - SOU - DP,Tiki Marketplace,6,6,0.33330000,0.33330000,0.33330000
2021-02-04,HN - Thanh Xuan 1 - NOR - DP,Tiki Marketplace,1,1,0E-8,0E-8,0E-8
2021-02-04,HCM - District 10 - SOU - DP,Tiki Marketplace,1,1,0E-8,0E-8,0E-8
2021-02-04,HN - Bac Tu Liem - NOR - DP,Tiki Marketplace,1,1,0E-8,0E-8,0E-8
2021-02-04,HCM - Phu Nhuan - SOU - DP,Tiki Marketplace,5,5,0E-8,0.40000000,0.40000000
2021-02-04,HCM - Go Vap A - SOU - DP,Tiki Marketplace,1,1,0E-8,0E-8,0E-8
2021-02-03,HCM - Binh Thanh 1 - SOU - DP,DS,23,23,0E-8,0.95650000,0.86960000
2021-02-03,NAD - Nam Dinh - NOR,DS,5,5,0E-8,1.00000000,0.80000000
2021-02-03,LA - Long An - SOU,DS,10,10,0E-8,1.00000000,1.00000000
2021-02-03,HN - Thanh Xuan 1 - NOR - DP,DS,56,56,0.01790000,1.00000000,0.94640000
2021-02-03,HN - Thanh Xuan 2 - NOR - DP,DS,31,31,0E-8,1.00000000,0.96770000
2021-02-03,HCM - Go Vap A - SOU - DP,DS,738,738,0.00410000,1.00000000,0.98100000
2021-02-03,HN - Bac Tu Liem - NOR - DP,DS,100,99,0.03000000,1.00000000,0.94000000
2021-02-03,HN - Hai Ba Trung 1 - NOR - DP,DS,322,320,0.12110000,0.77190000,0.67080000
2021-02-03,THH - Thanh Hoa - NOR,DS,11,11,0E-8,1.00000000,0.63640000
2021-02-03,BIP - Binh Phuoc - SOU,DS,11,11,0E-8,1.00000000,1.00000000
2021-02-03,SOL - Moc Chau - NOR - SUB 2,DS,2,2,0E-8,1.00000000,1.00000000
2021-02-03,HCM - Phu Nhuan - SOU - DP,DS,188,187,0.01600000,1.00000000,0.97340000
2021-02-03,DAK - Buon Ho - SOU - SUB 2,DS,2,2,0E-8,1.00000000,1.00000000
2021-02-03,HCM - District 10 - SOU - DP,DS,125,123,0.01600000,1.00000000,0.90400000
2021-02-03,ANG - An Giang - SOU,DS,4,3,0.25000000,1.00000000,0.75000000
2021-02-03,HN - Ba Dinh - NOR - DP,DS,37,35,0.08110000,1.00000000,0.89190000
2021-02-03,NAD - Nam Dinh - NOR,EN,35,35,0E-8,1.00000000,1.00000000
2021-02-03,HCM - District 10 - SOU - DP,ES,2,2,0E-8,1.00000000,0.50000000
2021-02-03,HCM - Go Vap A - SOU - DP,ES,172,172,0E-8,1.00000000,0.99420000
2021-02-03,BIP - Binh Phuoc - SOU,ES,3,3,0E-8,1.00000000,1.00000000
2021-02-03,HCM - Binh Thanh 1 - SOU - DP,ES,8,8,0E-8,1.00000000,1.00000000
2021-02-03,HCM - Binh Thanh 1 - SOU - DP,Lazada Master Account (ASC),17,17,0E-8,1.00000000,1.00000000
2021-02-03,HN - Bac Tu Liem - NOR - DP,Lazada Master Account (ASC),32,32,0E-8,1.00000000,0.81250000
2021-02-03,DAK - Buon Ho - SOU - SUB 2,Lazada Master Account (ASC),32,32,0.03130000,0.93750000,0.90630000
2021-02-03,THH - Thanh Hoa - NOR,Lazada Master Account (ASC),369,369,0.00270000,0.97020000,0.94580000
2021-02-03,HN - Hai Ba Trung 1 - NOR - DP,Lazada Master Account (ASC),16,16,0E-8,1.00000000,0.81250000
2021-02-03,HN - Thanh Xuan 1 - NOR - DP,Lazada Master Account (ASC),18,18,0E-8,1.00000000,0.33330000
2021-02-03,HN - Ba Dinh - NOR - DP,Lazada Master Account (ASC),9,9,0E-8,1.00000000,0.77780000
2021-02-03,HCM - Phu Nhuan - SOU - DP,Lazada Master Account (ASC),5,5,0E-8,1.00000000,0.60000000
2021-02-03,HN - Thanh Xuan 2 - NOR - DP,Lazada Master Account (ASC),80,80,0.02500000,1.00000000,0.96250000
2021-02-03,HCM - District 10 - SOU - DP,Lazada Master Account (ASC),23,23,0.04350000,1.00000000,0.86960000
2021-02-03,NAD - Nam Dinh - NOR,Lazada Master Account (ASC),1910,1910,0.00470000,0.99740000,0.96910000
2021-02-03,HCM - Go Vap A - SOU - DP,Lazada Master Account (ASC),16,16,0E-8,1.00000000,0.75000000
2021-02-03,LA - Long An - SOU,Lazada Master Account (ASC),263,263,0.00380000,1.00000000,0.96580000
2021-02-03,HN - Thanh Xuan 1 - NOR - DP,Others,1,1,0E-8,1.00000000,1.00000000
2021-02-03,HCM - District 10 - SOU - DP,Shopee Vietnam,1617,1602,0.02290000,0.99880000,0.92520000
2021-02-03,HCM - Go Vap A - SOU - DP,Shopee Vietnam,4406,4374,0.03470000,0.99980000,0.82550000
2021-02-03,HN - Thanh Xuan 2 - NOR - DP,Shopee Vietnam,2150,2142,0.02560000,0.99910000,0.85020000
2021-02-03,LA - Long An - SOU,Shopee Vietnam,44,44,0.02270000,1.00000000,0.97730000
2021-02-03,HCM - Binh Thanh 1 - SOU - DP,Shopee Vietnam,2041,2027,0.01910000,1.00000000,0.90980000
2021-02-03,ANG - An Giang - SOU,Shopee Vietnam,20,20,0E-8,1.00000000,0.65000000
2021-02-03,THH - Thanh Hoa - NOR,Shopee Vietnam,250,249,0.00400000,0.99200000,0.92800000
2021-02-03,HN - Ba Dinh - NOR - DP,Shopee Vietnam,1376,1364,0.02330000,1.00000000,0.91640000
2021-02-03,HCM - Phu Nhuan - SOU - DP,Shopee Vietnam,1638,1627,0.02690000,0.99630000,0.84980000
2021-02-03,PTH - Tam Nong - NOR - SUB 2,Shopee Vietnam,2,2,0.50000000,1.00000000,0.50000000
2021-02-03,HN - Bac Tu Liem - NOR - DP,Shopee Vietnam,3649,3606,0.04220000,0.99970000,0.91590000
2021-02-03,DAK - Buon Ho - SOU - SUB 2,Shopee Vietnam,13,13,0E-8,0.92310000,0.69230000
2021-02-03,SOL - Moc Chau - NOR - SUB 2,Shopee Vietnam,9,9,0E-8,1.00000000,1.00000000
2021-02-03,HN - Thanh Xuan 1 - NOR - DP,Shopee Vietnam,3180,3170,0.01730000,0.99910000,0.91570000
2021-02-03,HCM - Go Vap B - SOU - DP,Shopee Vietnam,3,3,1.00000000,1.00000000,0E-8
2021-02-03,NAD - Nam Dinh - NOR,Shopee Vietnam,476,475,0.00420000,0.99370000,0.90340000
2021-02-03,BIP - Binh Phuoc - SOU,Shopee Vietnam,10,10,0E-8,1.00000000,1.00000000
2021-02-03,HN - Hai Ba Trung 1 - NOR - DP,Shopee Vietnam,1978,1969,0.04400000,0.99490000,0.80130000
2021-02-03,LAD - Bao Loc - SOU - SUB 2,Shopee Vietnam,12,12,0E-8,1.00000000,0.91670000
2021-02-03,HCM - Phu Nhuan - SOU - DP,Tiki Marketplace,2,2,0E-8,1.00000000,1.00000000
2021-02-03,HCM - Go Vap A - SOU - DP,Tiki Marketplace,1,1,0E-8,0E-8,0E-8
2021-02-03,HCM - District 10 - SOU - DP,Tiki Marketplace,2,2,0E-8,1.00000000,1.00000000
2021-02-03,HCM - Binh Thanh 1 - SOU - DP,Tiki Marketplace,1,1,0E-8,1.00000000,1.00000000
2021-02-03,NAD - Nam Dinh - NOR,Tiki Marketplace,11,11,0E-8,1.00000000,0.90910000
2021-02-02,HCM - Binh Thanh 1 - SOU - DP,DS,53,52,0.07550000,1.00000000,0.84910000
2021-02-02,HN - Ba Dinh - NOR - DP,DS,54,54,0.01850000,1.00000000,0.85190000
2021-02-02,ANG - An Giang - SOU,DS,2,2,0E-8,0.50000000,0.50000000
2021-02-02,HCM - District 10 - SOU - DP,DS,78,76,0.07690000,1.00000000,0.83330000
2021-02-02,DAK - Buon Ho - SOU - SUB 2,DS,2,2,0E-8,1.00000000,1.00000000
2021-02-02,HCM - Go Vap B - SOU - DP,DS,1,0,1.00000000,,0E-8
2021-02-02,HN - Thanh Xuan 2 - NOR - DP,DS,34,34,0.02940000,1.00000000,0.91180000
2021-02-02,HN - Thanh Xuan 1 - NOR - DP,DS,58,58,0E-8,1.00000000,0.93100000
2021-02-02,PTH - Tam Nong - NOR - SUB 2,DS,2,2,0E-8,1.00000000,1.00000000
2021-02-02,THH - Thanh Hoa - NOR,DS,17,17,0E-8,1.00000000,0.94120000
2021-02-02,NAD - Nam Dinh - NOR,DS,15,15,0.06670000,1.00000000,0.86670000
2021-02-02,LA - Long An - SOU,DS,9,7,0.22220000,1.00000000,0.77780000
2021-02-02,HN - Bac Tu Liem - NOR - DP,DS,85,82,0.04710000,1.00000000,0.88240000
2021-02-02,HN - Hai Ba Trung 1 - NOR - DP,DS,326,326,0.03990000,0.98770000,0.93870000
2021-02-02,HCM - Phu Nhuan - SOU - DP,DS,233,229,0.02580000,0.95200000,0.83260000
2021-02-02,BIP - Binh Phuoc - SOU,DS,13,10,0.23080000,0.50000000,0.38460000
2021-02-02,HCM - Go Vap A - SOU - DP,DS,430,429,0.00470000,0.99770000,0.96280000
2021-02-02,SOL - Moc Chau - NOR - SUB 2,DS,7,7,0E-8,1.00000000,1.00000000
2021-02-02,NAD - Nam Dinh - NOR,EN,176,176,0E-8,1.00000000,0.84660000
2021-02-02,HN - Bac Tu Liem - NOR - DP,EN,2,2,0E-8,1.00000000,1.00000000
2021-02-02,BIP - Binh Phuoc - SOU,ES,4,4,0E-8,1.00000000,1.00000000
2021-02-02,HCM - Go Vap A - SOU - DP,ES,41,41,0E-8,1.00000000,0.92680000
2021-02-02,HN - Bac Tu Liem - NOR - DP,Lazada Master Account (ASC),33,33,0.06060000,1.00000000,0.63640000
2021-02-02,HCM - Go Vap A - SOU - DP,Lazada Master Account (ASC),28,28,0.03570000,1.00000000,0.67860000
2021-02-02,HCM - Phu Nhuan - SOU - DP,Lazada Master Account (ASC),13,13,0E-8,0.92310000,0.76920000
2021-02-02,HN - Thanh Xuan 2 - NOR - DP,Lazada Master Account (ASC),23,23,0E-8,1.00000000,0.91300000
2021-02-02,HCM - Binh Thanh 1 - SOU - DP,Lazada Master Account (ASC),24,24,0E-8,1.00000000,1.00000000
2021-02-02,DAK - Buon Ho - SOU - SUB 2,Lazada Master Account (ASC),12,12,0E-8,0.83330000,0.41670000
2021-02-02,NAD - Nam Dinh - NOR,Lazada Master Account (ASC),1674,1674,0.00720000,1.00000000,0.96360000
2021-02-02,THH - Thanh Hoa - NOR,Lazada Master Account (ASC),438,438,0E-8,0.99320000,0.93840000
2021-02-02,LA - Long An - SOU,Lazada Master Account (ASC),376,376,0.00530000,1.00000000,0.75000000
2021-02-02,HN - Hai Ba Trung 1 - NOR - DP,Lazada Master Account (ASC),9,9,0E-8,0.88890000,0.88890000
2021-02-02,HN - Thanh Xuan 1 - NOR - DP,Lazada Master Account (ASC),13,13,0.38460000,1.00000000,0.53850000
2021-02-02,HCM - District 10 - SOU - DP,Lazada Master Account (ASC),31,31,0E-8,1.00000000,0.93550000
2021-02-02,HN - Ba Dinh - NOR - DP,Lazada Master Account (ASC),11,11,0E-8,1.00000000,0.81820000
2021-02-02,HN - Hai Ba Trung 1 - NOR - DP,Others,1,1,0E-8,1.00000000,0E-8
2021-02-02,HN - Thanh Xuan 1 - NOR - DP,Others,10,10,0E-8,1.00000000,0.50000000
2021-02-02,PTH - Tam Nong - NOR - SUB 2,Shopee Vietnam,8,8,0.37500000,0.87500000,0.50000000
2021-02-02,HN - Ba Dinh - NOR - DP,Shopee Vietnam,1793,1787,0.02120000,1.00000000,0.93750000
2021-02-02,HN - Bac Tu Liem - NOR - DP,Shopee Vietnam,4255,4198,0.03270000,1.00000000,0.90720000
2021-02-02,THH - Thanh Hoa - NOR,Shopee Vietnam,357,354,0.02240000,0.95200000,0.84310000
2021-02-02,ANG - An Giang - SOU,Shopee Vietnam,33,32,0.03030000,0.68750000,0.63640000
2021-02-02,HCM - Go Vap B - SOU - DP,Shopee Vietnam,2,0,1.00000000,,0E-8
2021-02-02,LAD - Bao Loc - SOU - SUB 2,Shopee Vietnam,19,18,0.05260000,0.94440000,0.84210000
2021-02-02,HN - Thanh Xuan 2 - NOR - DP,Shopee Vietnam,2576,2560,0.02800000,0.99880000,0.91190000
2021-02-02,HN - Thanh Xuan 1 - NOR - DP,Shopee Vietnam,3642,3627,0.01950000,0.99090000,0.91600000
2021-02-02,HCM - Go Vap A - SOU - DP,Shopee Vietnam,4958,4914,0.03070000,0.99880000,0.85340000
2021-02-02,NAD - Nam Dinh - NOR,Shopee Vietnam,747,740,0.01740000,0.98780000,0.93840000
2021-02-02,HCM - Phu Nhuan - SOU - DP,Shopee Vietnam,1822,1808,0.02030000,0.98730000,0.85780000
2021-02-02,DAK - Buon Ho - SOU - SUB 2,Shopee Vietnam,18,18,0E-8,1.00000000,0.94440000
2021-02-02,LA - Long An - SOU,Shopee Vietnam,57,56,0.05260000,1.00000000,0.91230000
2021-02-02,BIP - Binh Phuoc - SOU,Shopee Vietnam,23,23,0E-8,1.00000000,0.69570000
2021-02-02,HCM - District 10 - SOU - DP,Shopee Vietnam,1659,1639,0.02170000,0.99880000,0.90900000
2021-02-02,HN - Hai Ba Trung 1 - NOR - DP,Shopee Vietnam,2677,2671,0.08070000,0.99960000,0.76240000
2021-02-02,SOL - Moc Chau - NOR - SUB 2,Shopee Vietnam,14,14,0E-8,1.00000000,0.85710000
2021-02-02,HCM - Binh Thanh 1 - SOU - DP,Shopee Vietnam,2620,2605,0.01760000,0.99810000,0.88930000
2021-02-02,HN - Thanh Xuan 1 - NOR - DP,Tiki Marketplace,1,1,0E-8,1.00000000,1.00000000
2021-02-02,HCM - District 10 - SOU - DP,Tiki Marketplace,1,1,0E-8,1.00000000,1.00000000
2021-02-02,NAD - Nam Dinh - NOR,Tiki Marketplace,4,4,0E-8,1.00000000,1.00000000
2021-02-02,HCM - Go Vap A - SOU - DP,Tiki Marketplace,1,0,1.00000000,,0E-8
2021-02-02,LAD - Bao Loc - SOU - SUB 2,Tiki Marketplace,1,1,0E-8,0E-8,0E-8
2021-02-02,HCM - Binh Thanh 1 - SOU - DP,Tiki Marketplace,3,3,0E-8,0.33330000,0.33330000
2021-02-02,THH - Thanh Hoa - NOR,Tiki Marketplace,1,1,0E-8,1.00000000,1.00000000
2021-02-02,HN - Hai Ba Trung 1 - NOR - DP,XB,35,35,0E-8,1.00000000,1.00000000
2021-02-01,HN - Ba Dinh - NOR - DP,DS,75,74,0.04000000,0.98650000,0.68000000
2021-02-01,HCM - Go Vap A - SOU - DP,DS,88,87,0.01140000,0.97700000,0.85230000
2021-02-01,THH - Thanh Hoa - NOR,DS,12,12,0E-8,0.83330000,0.83330000
2021-02-01,HN - Thanh Xuan 2 - NOR - DP,DS,40,40,0E-8,1.00000000,0.92500000
2021-02-01,HN - Thanh Xuan 1 - NOR - DP,DS,104,104,0.03850000,1.00000000,0.79810000
2021-02-01,SOL - Moc Chau - NOR - SUB 2,DS,13,13,0E-8,1.00000000,1.00000000
2021-02-01,HCM - Binh Thanh 1 - SOU - DP,DS,82,81,0.02440000,1.00000000,0.93900000
2021-02-01,LAD - Bao Loc - SOU - SUB 2,DS,2,1,0.50000000,1.00000000,0.50000000
2021-02-01,PTH - Tam Nong - NOR - SUB 2,DS,7,6,0.14290000,0.83330000,0E-8
