Address City,Address Country,Area,Consol Hub,Country,Creation Datetime,Facility Type,Hub Sector,ID,Is Deleted,Is Delivery Hub,Last Mile Cutoff,Latitude,Longitude,Name,Parent Hub ID,Province Code,Region,Short Name,System ID,Sort Hub Flag,Virtual Hub Flag,Parent Hub Name,Sla Region,Created Month
Hải Dương,VN,sub2,,vn,2017-12-24T21:58:44Z,STATION,DBSH,255,0,1,12:00,21.159715,106.416105,HD - Chi Linh - NOR - SUB 2,,HD,North,Hải Dương,vn,0,0,,North,2017-12
Ho Chi Minh,VN,metro,,vn,2017-12-25T04:11:44Z,OTHERS,Others,261,1,0,12:00,10.765586,106.582483,Test,,Tes,HCM,Test,vn,0,0,,HCM,2017-12
Hồ Chí Minh,VN,sub2,,vn,2017-12-08T15:10:30Z,STATION,HCM,238,0,1,12:00,10.801389,106.562613,HCM - Binh Chanh 2 - SOU - DP,,HCM,HCM,Hồ Chí Minh,vn,0,0,,HCM,2017-12
Hải Phòng,VN,sub2,,vn,2017-12-11T12:27:58Z,STATION,DBSH,245,0,1,12:00,20.650139,106.517,HP - Vinh Bao - NOR - SUB 2,,HP,North,Hải Phòng,vn,0,0,,North,2017-12
Bắc Ninh,VN,sub2,,vn,2017-12-11T12:21:31Z,STATION,DBSH,243,0,1,12:00,21.04481,106.286306,BN - Luong Tai - NOR - SUB 2,,BN,North,Bắc Ninh,vn,0,0,,North,2017-12
Hồ Chí Minh,VN,metro,,vn,2017-12-08T15:11:51Z,STATION,HCM,240,0,1,12:00,10.755235,106.698361,HCM - District 4 - SOU - DP,,HCM,HCM,Hồ Chí Minh,vn,0,0,,HCM,2017-12
Ho Chi Minh,VN,,,vn,2017-12-25T04:14:37Z,OTHERS,HCM,265,0,0,12:00,1.0,1.0,HCM - Tiki - Pickup - SOU,,HCM,HCM,Hồ Chí Minh,vn,0,0,,HCM,2017-12
Bac Ninh,VN,sub2,,vn,2019-09-24T11:49:47Z,STATION,DBSH,1008,0,,12:00,21.209701,105.984887,BN - Yen Phong - NOR - SUB 2,,BN,North,Bắc Ninh,vn,0,0,,North,2019-09
Son La,VN,sub2,,vn,2019-09-26T14:12:55Z,STATION,NMM,1038,0,,12:00,20.93802,103.59544,SOL - Sop Cop - NOR - SUB 2,,SOL,North,Sơn La,vn,0,0,,North,2019-09
Lang Son,VN,sub2,,vn,2019-09-26T14:19:38Z,STATION,NMM,1053,0,,12:00,21.623061,107.148254,LAS - Dinh Lap - NOR - SUB 2,,LAS,North,Lạng Sơn,vn,0,0,,North,2019-09
Tuyen Quang,VN,sub2,,vn,2019-09-26T13:59:29Z,STATION,NMM,1019,0,,12:00,22.350617,105.382512,TUQ - Na Hang - NOR - SUB 2,,TUQ,North,Tuyên Quang,vn,0,0,,North,2019-09
Thanh Hóa,VN,sub2,,vn,2019-09-26T14:07:43Z,STATION,BTB,1025,0,,12:00,20.374446,105.029361,THH - Quan Hoa - NOR - SUB 2,,THH,North,Thanh Hóa,vn,0,0,,North,2019-09
Lang Son,VN,sub2,,vn,2019-09-26T14:21:54Z,STATION,NMM,1056,0,,12:00,21.898218,106.564024,LAS - Van Quan - NOR - SUB 2,,LAS,North,Lạng Sơn,vn,0,0,,North,2019-09
Cao Bang,VN,sub2,,vn,2019-09-26T14:25:23Z,STATION,NMM,1062,0,,12:00,22.836935,106.525868,CAB - Trung Khanh - NOR - SUB 2,,CAB,North,Cao Bằng,vn,0,0,,North,2019-09
Binh Duong,VN,sub2,,vn,2019-09-26T15:10:48Z,STATION,DNB,1071,0,,12:00,11.2895079,106.7933992,BD - Phu Giao - SOU - SUB 2,,BD,South,Bình Dương,vn,0,0,,South,2019-09
Binh Duong,VN,sub2,,vn,2019-09-26T15:11:16Z,STATION,DNB,1072,0,,12:00,11.27862,106.369442,BD - Dau Tieng - SOU - SUB 2,,BD,South,Bình Dương,vn,0,0,,South,2019-09
Bac Ninh,VN,sub2,,vn,2019-09-24T11:47:18Z,STATION,DBSH,1005,0,,12:00,21.155015,106.13646,BN - Que Vo - NOR - SUB 2,,BN,North,Bắc Ninh,vn,0,0,,North,2019-09
Bac Ninh,VN,sub2,,vn,2019-09-24T11:49:13Z,STATION,DBSH,1007,1,,12:00,21.034852,106.068189,BN - Thuan Thanh - NOR - SUB 2,,BN,North,Bắc Ninh,vn,0,0,,North,2019-09
Yen Bai,VN,sub2,,vn,2019-09-25T16:39:32Z,STATION,NMM,1017,0,,12:00,22.110795,104.771723,YEB - Luc Yen - NOR - SUB 2,,YEB,North,Yên Bái,vn,0,0,,North,2019-09
Tuyen Quang,VN,sub2,,vn,2019-09-26T14:02:10Z,STATION,NMM,1021,0,,12:00,22.456788,105.217059,TUQ - Lam Binh - NOR - SUB 2,,TUQ,North,Tuyên Quang,vn,0,0,,North,2019-09
Thanh Hóa,VN,sub2,,vn,2019-09-26T14:08:56Z,STATION,BTB,1028,0,,12:00,20.312618,105.04604,THH - Quan Son - NOR - SUB 2,,THH,North,Thanh Hóa,vn,0,0,,North,2019-09
Cao Bang,VN,sub2,,vn,2019-09-26T14:22:38Z,STATION,NMM,1058,0,,12:00,22.902107,106.076026,CAB - Ha Quang - NOR - SUB 2,,CAB,North,Cao Bằng,vn,0,0,,North,2019-09
Cao Bang,VN,sub2,,vn,2019-09-26T14:23:13Z,STATION,NMM,1059,0,,12:00,22.785153,105.983294,CAB - Thong Nong - NOR - SUB 2,,CAB,North,Cao Bằng,vn,0,0,,North,2019-09
Bac Ninh,VN,sub2,,vn,2019-09-24T11:48:35Z,STATION,DBSH,1006,1,,12:00,21.127134,105.999143,BN - Tien Du - NOR - SUB 2,,BN,North,Bắc Ninh,vn,0,0,,North,2019-09
Hai Phong,VN,sub1,,vn,2019-09-24T12:04:00Z,STATION,DBSH,1011,1,,12:00,20.803456,106.63277,HP - Kien An - NOR - SUB 2,,HP,North,Hải Phòng,vn,0,0,,North,2019-09
Hai Phong,VN,sub2,,vn,2019-09-24T12:06:48Z,STATION,DBSH,1015,1,,12:00,20.757972,106.745637,HP - Duong Kinh - NOR - SUB 2,,HP,North,Hải Phòng,vn,0,0,,North,2019-09
Son La,VN,sub2,,vn,2019-09-26T14:10:38Z,STATION,NMM,1032,0,,12:00,21.658023,103.622628,SOL - Quynh Nhai - NOR - SUB 2,,SOL,North,Sơn La,vn,0,0,,North,2019-09
Son La,VN,sub2,,vn,2019-09-26T14:11:23Z,STATION,NMM,1034,0,,12:00,21.437044,103.693179,SOL - Thuan Chau - NOR - SUB 2,,SOL,North,Sơn La,vn,0,0,,North,2019-09
Ha Giang,VN,sub2,,vn,2019-09-26T14:14:53Z,STATION,NMM,1043,0,,12:00,22.410122,104.585894,HAG - Quang Binh - NOR - SUB 2,,HAG,North,Hà Giang,vn,0,0,,North,2019-09
Lai Chau,VN,sub2,,vn,2019-09-26T14:18:07Z,STATION,NMM,1048,0,,12:00,22.359649,103.249252,LAC - Sin Ho - NOR - SUB 2,,LAC,North,Lai Châu,vn,0,0,,North,2019-09
Hai Phong,VN,sub2,,vn,2019-09-24T12:05:29Z,STATION,DBSH,1013,0,,12:00,20.968722,106.6725,HP - Thuy Nguyen - NOR - SUB 2,,HP,North,Hải Phòng,vn,0,0,,North,2019-09
Bac Kan,VN,sub2,,vn,2019-09-26T14:10:33Z,STATION,NMM,1031,0,,12:00,22.157544,105.595903,BAK - Cho Don - NOR - SUB 2,,BAK,North,Bắc Kạn,vn,0,0,,North,2019-09
Ha Giang,VN,sub2,,vn,2019-09-26T14:12:08Z,STATION,NMM,1035,0,,12:00,23.117388,105.141426,HAG - Yen Minh - NOR - SUB 2,,HAG,North,Hà Giang,vn,0,0,,North,2019-09
Lai Chau,VN,sub2,,vn,2019-09-26T14:19:26Z,STATION,NMM,1052,0,,12:00,22.385833,102.801821,LAC - Muong Te - NOR - SUB 2,,LAC,North,Lai Châu,vn,0,0,,North,2019-09
Cao Bang,VN,sub2,,vn,2019-09-26T14:27:04Z,STATION,NMM,1066,0,,12:00,22.835483,105.493241,CAB - Bao Lam - NOR - SUB 2,,CAB,North,Cao Bằng,vn,0,0,,North,2019-09
Thanh Hóa,VN,sub2,,vn,2019-09-26T14:06:55Z,STATION,BTB,1024,0,,12:00,19.90459,105.349676,THH - Thuong Xuan - NOR - SUB 2,,THH,North,Thanh Hóa,vn,0,0,,North,2019-09
Ha Tinh,VN,sub2,,vn,2019-09-26T14:16:25Z,STATION,BTB,1045,0,,12:00,18.207577,105.669873,HAT - Huong Khe - NOR - SUB 2,,HAT,North,Hà Tĩnh,vn,0,0,,North,2019-09
Cao Bang,VN,sub2,,vn,2019-09-26T14:22:04Z,STATION,NMM,1057,0,,12:00,22.82819,106.323034,CAB - Tra Linh - NOR - SUB 2,,CAB,North,Cao Bằng,vn,0,0,,North,2019-09
Can Tho,VN,sub2,,vn,2019-09-26T15:13:45Z,STATION,MT,1074,0,,12:00,9.9987949,105.6630049,CT - Phong Dien - SOU - SUB 2,,CT,South,Cần Thơ,vn,0,0,,South,2019-09
Long An,VN,sub2,,vn,2019-09-26T15:20:08Z,STATION,DNB,1075,0,,12:00,10.583621,106.437383,LA - Thu Thua - SOU - SUB 2,,LA,South,Long An,vn,0,0,,South,2019-09
Long An,VN,sub2,,vn,2019-09-26T15:21:29Z,STATION,DNB,1077,1,,12:00,10.451696,106.468035,LA - Chau Thanh - SOU - SUB 2,,LA,South,Long An,vn,0,0,,South,2019-09
Quang Nam,VN,sub3,,vn,2019-09-27T17:13:39Z,STATION,MTTN,1078,0,,12:00,15.434217,107.788007,QUA - Phuoc Son - SOU - SUB 2,,QUA,South,Quảng Nam,vn,0,0,,Central,2019-09
Bac Kan,VN,sub2,,vn,2019-09-26T14:07:49Z,STATION,NMM,1026,0,,12:00,22.429833,105.99618,BAK - Ngan Son - NOR - SUB 2,,BAK,North,Bắc Kạn,vn,0,0,,North,2019-09
Ha Giang,VN,sub2,,vn,2019-09-26T14:13:54Z,STATION,NMM,1041,0,,12:00,22.743362,104.680073,HAG - Hoang Su Phi - NOR - SUB 2,,HAG,North,Hà Giang,vn,0,0,,North,2019-09
Ha Giang,VN,sub2,,vn,2019-09-26T14:14:24Z,STATION,NMM,1042,0,,12:00,22.683423,104.462433,HAG - Xin Man - NOR - SUB 2,,HAG,North,Hà Giang,vn,0,0,,North,2019-09
Ha Tinh,VN,sub2,,vn,2019-09-26T14:15:41Z,STATION,BTB,1044,0,,12:00,18.53686,105.704101,HAT - Duc Tho - NOR - SUB 2,,HAT,North,Hà Tĩnh,vn,0,0,,North,2019-09
Hai Phong,VN,sub2,,vn,2019-09-24T12:06:09Z,STATION,DBSH,1014,1,,12:00,20.846646,106.716471,HP - Hai An - NOR - SUB 2,,HP,North,Hải Phòng,vn,0,0,,North,2019-09
Tuyen Quang,VN,sub2,,vn,2019-09-26T14:00:49Z,STATION,NMM,1020,0,,12:00,22.024811,105.012259,TUQ - Ham Yen - NOR - SUB 2,,TUQ,North,Tuyên Quang,vn,0,0,,North,2019-09
Son La,VN,sub2,,vn,2019-09-26T14:12:18Z,STATION,NMM,1036,0,,12:00,21.263893,104.643214,SOL - Phu Yen - NOR - SUB 2,,SOL,North,Sơn La,vn,0,0,,North,2019-09
Cao Bang,VN,sub2,,vn,2019-09-26T14:25:50Z,STATION,NMM,1063,0,,12:00,22.689384,106.671312,CAB - Ha Lang - NOR - SUB 2,,CAB,North,Cao Bằng,vn,0,0,,North,2019-09
Binh Duong,VN,sub2,,vn,2019-09-26T15:09:22Z,STATION,DNB,1070,0,,12:00,10.940421,106.71662,BD - Thuan Giao - SOU - SUB 2,,BD,South,Bình Dương,vn,0,0,,South,2019-09
Ben Tre,VN,sub2,,vn,2019-09-16T17:58:34Z,STATION,MT,1003,0,,12:00,10.2284301,106.3261369,BET - Cho Lach - SOU - SUB 2,,BET,South,Bến Tre,vn,0,0,,South,2019-09
Yen Bai,VN,sub2,,vn,2019-09-25T16:38:35Z,STATION,NMM,1016,0,,12:00,21.767434,104.272989,YEB - Mu Cang Chai - NOR - SUB 2,,YEB,North,Yên Bái,vn,0,0,,North,2019-09
Thanh Hóa,VN,sub2,,vn,2019-09-26T14:02:51Z,STATION,BTB,1022,0,,12:00,19.669331,105.4472,THH - Nhu Thanh - NOR - SUB 2,,THH,North,Thanh Hóa,vn,0,0,,North,2019-09
Thanh Hóa,VN,sub2,,vn,2019-09-26T14:05:42Z,STATION,BTB,1023,0,,12:00,20.141338,105.673465,THH - Thach Thanh - NOR - SUB 2,,THH,North,Thanh Hóa,vn,0,0,,North,2019-09
Son La,VN,sub2,,vn,2019-09-26T14:13:52Z,STATION,NMM,1040,0,,12:00,21.043916,104.301501,SOL - Yen Chau - NOR - SUB 2,,SOL,North,Sơn La,vn,0,0,,North,2019-09
Thừa Thiên Huế,VN,sub2,,vn,2019-09-30T11:30:46Z,STATION,BTB,1079,0,,12:00,16.516364,107.407769,TTH - Phong Dien - NOR - SUB 2,,TTH,North,Thừa Thiên Huế,vn,0,0,,Central,2019-09
Trà Vinh,VN,metro,,vn,2017-07-19T17:09:37Z,STATION,MT,92,0,1,12:00,9.917138,106.330384,TRV - Tra Vinh - SOU,,TRV,South,Trà Vinh,vn,0,0,,South,2017-07
Đồng Tháp,VN,metro,,vn,2017-07-08T14:20:53Z,STATION,MT,88,0,1,12:00,10.454692,105.628742,DOT - Dong Thap - SOU,,DOT,South,Đồng Tháp,vn,0,0,,South,2017-07
Ha Noi,VN,metro,,vn,2018-06-13T09:27:37Z,DP,HN,518,0,1,12:00,21.031802,105.906846,HN - Main Hub Fleet - NOR,,HN,HN,Hà Nội,vn,0,0,,HN,2018-06
Quang Tri,VN,sub3,,vn,2018-06-26T21:48:00Z,STATION,BTB,614,0,1,12:00,16.622654,106.734687,QUT - Huong Hoa - NOR - SUB 2,,QUT,North,Quảng Trị,vn,0,0,,Central,2018-06
binh duong,VN,metro,,vn,2016-07-19T19:27:33Z,STATION,DNB,13,0,1,12:00,11.027304,106.679618,BD - Binh Duong - SOU,,BD,South,Bình Dương,vn,0,0,,South,2016-07
HỒ ChÍ Minh,VN,,,vn,2021-05-03T18:33:49Z,CROSSDOCK,HCM,1280,0,,12:00,10.765586,106.582483,HCM - Zone 5 - SOU,,HCM,HCM,Transit Hub_Southern,vn,0,0,,HCM,2021-05
HỒ ChÍ Minh,VN,,,vn,2021-05-04T15:56:53Z,CROSSDOCK,HCM,1289,0,,12:00,10.765586,106.582483,HCM - Zone 14 - SOU,,HCM,HCM,Transit Hub_Southern,vn,0,0,,HCM,2021-05
HỒ ChÍ Minh,VN,,,vn,2021-05-04T15:57:38Z,CROSSDOCK,HCM,1290,0,,12:00,10.765586,106.582483,HCM - Zone 15 - SOU,,HCM,HCM,Transit Hub_Southern,vn,0,0,,HCM,2021-05
HỒ ChÍ Minh,VN,,,vn,2021-05-04T16:00:07Z,CROSSDOCK,HCM,1293,0,,12:00,10.765586,106.582483,HCM - Zone 18 - SOU,,HCM,HCM,Transit Hub_Southern,vn,0,0,,HCM,2021-05
HỒ ChÍ Minh,VN,,,vn,2021-05-04T16:00:34Z,CROSSDOCK,HCM,1294,0,,12:00,10.765586,106.582483,HCM - Zone 19 - SOU,,HCM,HCM,Transit Hub_Southern,vn,0,0,,HCM,2021-05
HỒ ChÍ Minh,VN,,,vn,2021-05-04T15:53:45Z,CROSSDOCK,HCM,1285,0,,12:00,10.765586,106.582483,HCM - Zone 10 - SOU,,HCM,HCM,Transit Hub_Southern,vn,0,0,,HCM,2021-05
HỒ ChÍ Minh,VN,,,vn,2021-05-04T15:59:40Z,CROSSDOCK,HCM,1292,0,,12:00,10.765586,106.582483,HCM - Zone 17 - SOU,,HCM,HCM,Transit Hub_Southern,vn,0,0,,HCM,2021-05
HỒ ChÍ Minh,VN,,,vn,2021-05-04T15:53:02Z,CROSSDOCK,HCM,1284,0,,12:00,10.765586,106.582483,HCM - Zone 9 - SOU,,HCM,HCM,Transit Hub_Southern,vn,0,0,,HCM,2021-05
HỒ ChÍ Minh,VN,,,vn,2021-05-04T15:56:25Z,CROSSDOCK,HCM,1288,0,,12:00,10.765586,106.582483,HCM - Zone 13 - SOU,,HCM,HCM,Transit Hub_Southern,vn,0,0,,HCM,2021-05
Phu Tho,VN,sub1,,vn,2021-05-24T12:13:57Z,STATION,NMM,103212,0,,12:00,1.0,1.0,PTH - Test,,PTH,North,Phú Thọ,vn,0,0,,North,2021-05
Dong Nai,VN,,,vn,2021-05-16T10:54:18Z,STATION,DNB,103197,0,,12:00,10.9720572,106.9092209,DN - FTS - SOU,,DN,South,FullTimeShip (FTS),vn,0,0,,South,2021-05
KiÊN Giang,VN,sub2,,vn,2021-05-22T13:05:48Z,STATION,MT,103209,0,,12:00,10.2626,104.001361,KIG - Hon Thom - SOU - SUB 2,,KIG,South,Kiên Giang,vn,0,0,,South,2021-05
Bac Kan,VN,sub2,,vn,2020-02-06T09:50:33Z,STATION,NMM,1130,0,,12:00,22.617206,105.628381,BAK - Pac Nam - NOR - SUB 2,,BAK,North,Bắc Kạn,vn,0,0,,North,2020-02
Dak Lak,VN,sub2,,vn,2018-04-11T20:04:56Z,STATION,MTTN,439,0,1,12:00,12.804212,107.903075,DAK - Buon Don - SOU - SUB 2,,DAK,South,Đắk Lắk,vn,0,0,,South,2018-04
Thai Nguyen,VN,sub2,,vn,2021-02-22T15:14:37Z,STATION,NMM,1255,0,,12:00,21.785836,105.9024288,THN - Vo Nhai - NOR - SUB 2,,THN,North,Thái Nguyên,vn,0,0,,North,2021-02
Kien Giang,VN,sub1,,vn,2018-07-13T12:05:10Z,STATION,MT,705,0,1,12:00,10.188268,104.92421,KIG - Hon Dat - SOU - SUB 2,,KIG,South,Kiên Giang,vn,0,0,,South,2018-07
Quang Nam,VN,sub1,,vn,2018-07-17T20:29:13Z,STATION,MTTN,717,0,1,12:00,15.883886,108.120271,QUA - Dai Loc - SOU - SUB 2,,QUA,South,Quảng Nam,vn,0,0,,Central,2018-07
Quang Nam,VN,sub3,,vn,2018-07-17T20:28:29Z,STATION,MTTN,714,0,1,12:00,15.7686,107.8277,QUA - Nam Giang - SOU - SUB 2,,QUA,South,Quảng Nam,vn,0,0,,Central,2018-07
Binh Thuan,VN,sub1,,vn,2018-07-10T16:04:30Z,STATION,DNB,699,0,1,12:00,11.193566,107.586451,BIT - Duc Linh - SOU - SUB 2,,BIT,South,Bình Thuận,vn,0,0,,South,2018-07
Quang Nam,VN,sub1,,vn,2018-07-02T15:31:22Z,STATION,MTTN,674,0,1,12:00,15.541198,108.044033,QUA - Hiep Duc - SOU - SUB 2,,QUA,South,Quảng Nam,vn,0,0,,Central,2018-07
Nghe An,VN,sub3,,vn,2018-07-10T14:28:02Z,STATION,BTB,690,0,1,12:00,19.263811,105.708498,NGA - Hoang Mai - NOR - SUB 2,,NGA,North,Nghệ An,vn,0,0,,North,2018-07
Binh Thuan,VN,sub1,,vn,2018-07-10T16:03:54Z,STATION,DNB,696,0,1,12:00,10.9679,108.137594,BIT - Ham Thuan Bac - SOU - SUB 2,,BIT,South,Bình Thuận,vn,0,0,,South,2018-07
Ha Giang,VN,sub3,,vn,2018-07-14T23:18:44Z,STATION,NMM,711,0,1,12:00,22.666607,104.982229,HAG - Vi Xuyen - NOR - SUB 2,,HAG,North,Hà Giang,vn,0,0,,North,2018-07
Lào Cai,VN,sub1,,vn,2017-12-12T21:17:35Z,STATION,NMM,249,0,1,12:00,22.508146,103.955086,LCA - Lao Cai - NOR,,LCA,North,Lào Cai,vn,0,0,,North,2017-12
Ho Chi Minh,VN,,,vn,2017-12-29T21:39:29Z,CROSSDOCK,HCM,273,0,0,12:00,10.765586,106.582483,HCM - RTS - SOU,12,HCM,HCM,Hồ Chí Minh,vn,1,1,HCM - Binh Tan - SOU,HCM,2017-12
Ca Mau,VN,sub2,,vn,2020-11-01T11:04:20Z,STATION,MT,1228,0,,12:00,9.403415,104.963511,CAM - U Minh - SOU - SUB 2,,CAM,South,Cà Mau,vn,0,0,,South,2020-11
HỒ ChÍ Minh,VN,metro,,vn,2020-11-09T16:43:17Z,STATION,HCM,1233,0,,12:00,10.8411145354,106.652695996,HCM - Go Vap B - SOU - DP,,HCM,HCM,Hồ Chí Minh,vn,0,0,,HCM,2020-11
Hcm,VN,,,vn,2020-11-02T16:03:35Z,OTHERS,Others,1229,0,,12:00,1.0,1.0,Ninja Direct,,Nin,HCM,Hồ Chí Minh,vn,0,0,,HCM,2020-11
Ha Noi,VN,metro,,vn,2020-11-03T14:22:14Z,STATION,HN,1232,0,,12:00,21.0078788,105.855016,HN - Hai Ba Trung 2 - NOR - DP,,HN,HN,Hà Nội,vn,0,0,,HN,2020-11
Long An,VN,metro,,vn,2016-12-02T10:25:26Z,STATION,DNB,48,0,1,12:00,10.526355,106.402785,LA - Long An - SOU,,LA,South,Long An,vn,0,0,,South,2016-12
Lao Cai,VN,sub3,,vn,2018-06-26T21:56:07Z,STATION,NMM,634,0,1,12:00,22.538358,104.291025,LCA - Bac Ha - NOR - SUB 2,,LCA,North,Lào Cai,vn,0,0,,North,2018-06
Lao Cai,VN,sub3,,vn,2018-06-26T21:59:37Z,STATION,NMM,646,0,1,12:00,22.762411,104.123571,LCA - Muong Khuong - NOR - SUB 2,,LCA,North,Lào Cai,vn,0,0,,North,2018-06
Ninh Binh,VN,sub2,,vn,2018-06-02T16:19:48Z,STATION,DBSH,499,0,1,12:00,20.096634,106.095821,NIB - Kim Son - NOR - SUB 2,,NIB,North,Ninh Bình,vn,0,0,,North,2018-06
Bắc Giang,VN,sub2,,vn,2018-06-19T11:58:56Z,STATION,NMM,526,0,1,12:00,21.310873,106.395292,BAG - Luc Nam - NOR - SUB 2,,BAG,North,Bắc Giang,vn,0,0,,North,2018-06
Đà Nẵng,VN,,,vn,2019-12-27T15:36:03Z,OTHERS,Others,1118,0,,12:00,1.0,1.0,Freight Inhouse - Da Nang,,Fre,South,Đà Nẵng,vn,0,0,,Central,2019-12
Tien Giang,VN,sub1,,vn,2020-05-11T23:47:46Z,STATION,MT,1175,0,,12:00,10.3582277,105.9833492,TG - Cai Be - SOU - SUB 2,,TG,South,Tiền Giang,vn,0,0,,South,2020-05
Ho Chi Minh,VN,metro,,vn,2020-05-30T13:23:09Z,OTHERS,HCM,1186,0,,12:00,1.0,1.0,HCM Fleet Liable,,HCM,HCM,Hồ Chí Minh,vn,0,0,,HCM,2020-05
Hồ Chí Minh,VN,metro,,vn,2020-12-07T15:41:09Z,STATION,HCM,1239,0,,12:00,10.788013,106.645061,HCM - Tan Binh 2 - SOU - DP,,HCM,HCM,Hồ Chí Minh,vn,0,0,,HCM,2020-12
Ca Mau,VN,sub3,,vn,2019-05-09T17:28:20Z,STATION,MT,972,0,1,12:00,8.761605,104.998926,CAM - Nam Can - SOU - SUB 2,,CAM,South,Cà Mau,vn,0,0,,South,2019-05
Kien Giang,VN,sub3,,vn,2019-05-23T18:11:57Z,STATION,MT,988,0,1,12:00,10.22344,103.97125,KIG - Phu Quoc - SOU - SUB 2,,KIG,South,Kiên Giang,vn,0,0,,South,2019-05
An Giang,VN,sub3,,vn,2019-05-23T18:03:30Z,STATION,MT,979,0,1,12:00,10.349172,105.038624,ANG - Tri Ton - SOU - SUB 2,,ANG,South,An Giang,vn,0,0,,South,2019-05
Binh Dinh,VN,sub1,,vn,2019-05-23T18:07:02Z,STATION,MTTN,982,0,1,12:00,14.530763,109.038564,BID - Hoai An - SOU - SUB 2,,BID,South,Bình Định,vn,0,0,,South,2019-05
Ho Chi Minh,VN,,,vn,2019-07-02T10:38:42Z,OTHERS,HCM,998,0,0,12:00,1.0,1.0,HCM - Sendo SC - Pickup - SOU,,HCM,HCM,Hồ Chí Minh,vn,0,0,,HCM,2019-07
Thái Nguyên,VN,metro,,vn,2017-08-31T13:56:24Z,STATION,NMM,108,0,1,12:00,21.576277,105.829494,THN - Thai Nguyen - NOR,,THN,North,Thái Nguyên,vn,0,0,,North,2017-08
Nam Định,VN,metro,,vn,2017-08-12T06:47:01Z,STATION,DBSH,100,0,1,12:00,20.412849,106.15858,NAD - Nam Dinh - NOR,,NAD,North,Nam Định,vn,0,0,,North,2017-08
VN,VN,,,vn,2018-08-29T14:25:04Z,OTHERS,Others,768,0,0,12:00,1.0,1.0,NV Liable,,NV,HCM,VN,vn,0,0,,HCM,2018-08
Lai Châu,VN,sub1,,vn,2017-11-11T23:11:15Z,STATION,NMM,218,0,1,12:00,22.395653,103.474876,LAC - Lai Chau - NOR,,LAC,North,Lai Châu,vn,0,0,,North,2017-11
Hà Giang,VN,sub1,,vn,2017-11-24T13:57:15Z,STATION,NMM,232,0,1,12:00,22.779008,105.011388,HAG - Ha Giang - NOR,,HAG,North,Hà Giang,vn,0,0,,North,2017-11
Kon Tum,VN,sub2,,vn,2017-11-14T14:09:22Z,STATION,MTTN,226,0,1,12:00,14.351463,108.019051,KOT - Kon Tum - SOU,,KOT,South,Kon Tum,vn,0,0,,South,2017-11
Quảng Nam,VN,metro,,vn,2017-11-17T13:13:31Z,STATION,MTTN,228,0,1,12:00,15.825948,108.254216,QUA - Hoi An - SOU,,QUA,South,Quảng Nam,vn,0,0,,Central,2017-11
Lạng Sơn,VN,sub1,,vn,2017-11-24T13:56:35Z,STATION,NMM,230,0,1,12:00,21.851189,106.751529,LAS - Lang Son - NOR,,LAS,North,Lạng Sơn,vn,0,0,,North,2017-11
Hà Nội,VN,metro,,vn,2017-11-09T17:22:56Z,STATION,HN,216,0,1,12:00,20.965859,105.779858,HN - Ha Dong - NOR - DP,,HN,HN,Hà Nội,vn,0,0,,HN,2017-11
An Giang,VN,metro,,vn,2017-09-18T15:53:39Z,STATION,MT,138,0,1,12:00,10.395655,105.430536,ANG - An Giang - SOU,,ANG,South,An Giang,vn,0,0,,South,2017-09
Bình Phước,VN,metro,,vn,2017-09-21T14:49:13Z,STATION,DNB,145,0,1,12:00,11.5418962,106.8746604,BIP - Binh Phuoc - SOU,,BIP,South,Bình Phước,vn,0,0,,South,2017-09
Hồ Chí Minh,VN,sub1,,vn,2017-09-06T09:59:03Z,STATION,HCM,120,0,1,12:00,10.858955,106.813095,HCM - District 9 A - SOU - DP,,HCM,HCM,Hồ Chí Minh,vn,0,0,,HCM,2017-09
Hồ Chí Minh,VN,metro,,vn,2017-09-06T09:58:39Z,STATION,HCM,116,0,1,12:00,10.7742825,106.6600581,HCM - District 10 - SOU - DP,,HCM,HCM,Hồ Chí Minh,vn,0,0,,HCM,2017-09
Lang Son,VN,sub2,,vn,2019-09-26T14:20:29Z,STATION,NMM,1054,0,,12:00,21.519816,106.359457,LAS - Huu Lung - NOR - SUB 2,,LAS,North,Lạng Sơn,vn,0,0,,North,2019-09
Nghe An,VN,sub2,,vn,2019-09-26T14:25:53Z,STATION,BTB,1064,0,,12:00,19.551568,105.094597,NGA - Quy Chau - NOR - SUB 2,,NGA,North,Nghệ An,vn,0,0,,North,2019-09
Thanh Hóa,VN,sub2,,vn,2019-09-26T14:09:52Z,STATION,BTB,1030,0,,12:00,20.29278,105.260265,THH - Ba Thuoc - NOR - SUB 2,,THH,North,Thanh Hóa,vn,0,0,,North,2019-09
Bac Kan,VN,sub2,,vn,2019-09-26T14:11:11Z,STATION,NMM,1033,0,,12:00,22.456552,105.733949,BAK - Ba Be - NOR - SUB 2,,BAK,North,Bắc Kạn,vn,0,0,,North,2019-09
HCM,VN,,,vn,2017-04-11T12:49:41Z,OTHERS,Others,54,1,0,12:00,20.435966,106.344639,TB-Tran Lam,,TB-,HCM,,vn,0,0,,HCM,2017-04
Ho Chi Minh,VN,sub1,,vn,2019-11-19T14:49:58Z,RECOVERY,Others,1112,0,,12:00,1.0,1.0,OVERCAP - CE,,OVE,HCM,RECOVERY,vn,0,0,,HCM,2019-11
