cal_date,hub_name,dest_hub_id,dest_hub_region,shipper_group,parcels_attempt_ontime,parcels_attempt_late,attempt_day1_OTP,parcels_success_day1_ontime,parcels_success_day1_late,succcess_day1_OTP,parcels_success_day2_ontime,parcels_success_day2_late,succcess_day2_OTP,parcels_success_day3_ontime,parcels_success_day3_late,succcess_day3_OTP,volume_of_ontime_KPI,parcels_rts,rts_rate,volume_of_rts_KPI
1/12/2021,HCM - District 10 - SOU - DP,116,HCM,Shopee,1536,14,0.990967742,1368,182,0.882580645,1517,33,0.978709677,1532,18,0.988387097,1550,23,0.01483871,1550
1/11/2021,HCM - District 10 - SOU - DP,116,HCM,Non-Shopee,285,0,1,237,48,0.831578947,255,30,0.894736842,264,21,0.926315789,285,12,0.044117647,272
1/11/2021,HCM - District 10 - SOU - DP,116,HCM,Shopee,1986,12,0.993993994,1821,177,0.911411411,1937,61,0.969469469,1951,47,0.976476476,1998,43,0.021521522,1998
1/10/2021,HCM - District 10 - SOU - DP,116,HCM,Non-Shopee,165,0,1,144,21,0.872727273,151,14,0.915151515,152,13,0.921212121,165,11,0.06918239,159
1/10/2021,HCM - District 10 - SOU - DP,116,HCM,Shopee,929,0,1,817,112,0.879440258,893,36,0.961248654,913,16,0.98277718,929,30,0.032292788,929
1/9/2021,HCM - District 10 - SOU - DP,116,HCM,Non-Shopee,236,1,0.995780591,177,60,0.746835443,209,28,0.88185654,217,20,0.915611814,237,14,0.061135371,229
1/9/2021,HCM - District 10 - SOU - DP,116,HCM,Shopee,1764,57,0.968698517,1499,322,0.82317408,1751,70,0.961559583,1781,40,0.978034047,1821,35,0.019220209,1821
1/8/2021,HCM - District 10 - SOU - DP,116,HCM,Non-Shopee,264,0,1,229,35,0.867424242,239,25,0.90530303,244,20,0.924242424,264,21,0.082352941,255
1/8/2021,HCM - District 10 - SOU - DP,116,HCM,Shopee,1810,56,0.969989282,1664,202,0.891747053,1797,69,0.963022508,1825,41,0.978027867,1866,44,0.02357985,1866
1/7/2021,HCM - District 10 - SOU - DP,116,HCM,Non-Shopee,297,0,1,256,41,0.861952862,274,23,0.922558923,279,18,0.939393939,297,13,0.045936396,283
1/7/2021,HCM - District 10 - SOU - DP,116,HCM,Shopee,2149,123,0.945862676,1912,360,0.841549296,2226,46,0.979753521,2237,35,0.98459507,2272,36,0.01584507,2272
1/6/2021,HCM - District 10 - SOU - DP,116,HCM,Non-Shopee,369,0,1,322,47,0.872628726,341,28,0.924119241,346,23,0.937669377,369,25,0.068493151,365
1/6/2021,HCM - District 10 - SOU - DP,116,HCM,Shopee,2048,83,0.96105115,1845,286,0.865790709,2068,63,0.970436415,2087,44,0.979352417,2131,44,0.020647583,2131
1/5/2021,HCM - District 10 - SOU - DP,116,HCM,Non-Shopee,204,3,0.985507246,165,42,0.797101449,183,24,0.884057971,188,19,0.90821256,207,15,0.074626866,201
1/5/2021,HCM - District 10 - SOU - DP,116,HCM,Shopee,1397,12,0.991483322,1225,184,0.86941093,1360,49,0.965223563,1384,25,0.98225692,1409,28,0.01987225,1409
1/4/2021,HCM - District 10 - SOU - DP,116,HCM,Non-Shopee,160,0,1,138,22,0.8625,146,14,0.9125,146,14,0.9125,160,12,0.076923077,156
1/4/2021,HCM - District 10 - SOU - DP,116,HCM,Shopee,1291,6,0.99537394,1138,159,0.877409406,1240,57,0.956052429,1257,40,0.969159599,1297,43,0.033153431,1297
1/3/2021,HCM - District 10 - SOU - DP,116,HCM,Non-Shopee,137,0,1,111,26,0.810218978,122,15,0.890510949,125,12,0.912408759,137,9,0.069767442,129
1/3/2021,HCM - District 10 - SOU - DP,116,HCM,Shopee,975,13,0.986842105,877,111,0.887651822,948,40,0.95951417,958,30,0.969635628,988,31,0.031376518,988
1/2/2021,HCM - District 10 - SOU - DP,116,HCM,Non-Shopee,521,0,1,331,190,0.635316699,456,65,0.875239923,474,47,0.909788868,521,34,0.066797642,509
1/2/2021,HCM - District 10 - SOU - DP,116,HCM,Shopee,2018,59,0.971593645,1490,587,0.717380838,1976,101,0.951372171,2021,56,0.973038036,2077,57,0.027443428,2077
7/31/2021,HCM - Go Vap A - SOU - DP,130,HCM,Non-Shopee,206,1,0.995169082,185,22,0.893719807,194,13,0.937198068,194,13,0.937198068,207,11,0.053140097,207
7/31/2021,HCM - Go Vap A - SOU - DP,130,HCM,Shopee,1110,58,0.950342466,1035,133,0.886130137,1106,62,0.946917808,1121,47,0.959760274,1168,30,0.025684932,1168
7/30/2021,HCM - Go Vap A - SOU - DP,130,HCM,Non-Shopee,199,3,0.985148515,167,35,0.826732673,184,18,0.910891089,187,15,0.925742574,202,14,0.069651741,201
7/30/2021,HCM - Go Vap A - SOU - DP,130,HCM,Shopee,843,87,0.906451613,789,141,0.848387097,874,56,0.939784946,889,41,0.955913978,930,30,0.032258065,930
7/29/2021,HCM - Go Vap A - SOU - DP,130,HCM,Non-Shopee,154,1,0.993548387,134,21,0.864516129,138,17,0.890322581,141,14,0.909677419,155,13,0.08496732,153
7/29/2021,HCM - Go Vap A - SOU - DP,130,HCM,Shopee,1094,98,0.917785235,1045,147,0.876677852,1148,44,0.963087248,1165,27,0.977348993,1192,19,0.015939597,1192
7/28/2021,HCM - Go Vap A - SOU - DP,130,HCM,Non-Shopee,190,1,0.994764398,160,31,0.837696335,173,18,0.905759162,176,15,0.921465969,191,14,0.073298429,191
7/28/2021,HCM - Go Vap A - SOU - DP,130,HCM,Shopee,1017,137,0.881282496,808,346,0.70017331,1091,63,0.945407279,1123,31,0.973136915,1154,22,0.019064125,1154
7/27/2021,HCM - Go Vap A - SOU - DP,130,HCM,Non-Shopee,163,2,0.987878788,135,30,0.818181818,152,13,0.921212121,155,10,0.939393939,165,8,0.048780488,164
7/27/2021,HCM - Go Vap A - SOU - DP,130,HCM,Shopee,375,120,0.757575758,230,265,0.464646465,434,61,0.876767677,469,26,0.947474747,495,12,0.024242424,495
7/26/2021,HCM - Go Vap A - SOU - DP,130,HCM,Non-Shopee,465,10,0.978947368,386,89,0.812631579,408,67,0.858947368,421,54,0.886315789,475,50,0.105708245,473
7/26/2021,HCM - Go Vap A - SOU - DP,130,HCM,Shopee,1746,111,0.940226171,1622,235,0.873451804,1738,119,0.935918148,1783,74,0.960150781,1857,55,0.029617663,1857
7/25/2021,HCM - Go Vap A - SOU - DP,130,HCM,Non-Shopee,290,1,0.996563574,273,18,0.93814433,274,17,0.941580756,275,16,0.945017182,291,14,0.048109966,291
7/25/2021,HCM - Go Vap A - SOU - DP,130,HCM,Shopee,1419,12,0.991614256,1366,65,0.954577219,1373,58,0.959468903,1381,50,0.965059399,1431,47,0.032844165,1431
7/24/2021,HCM - Go Vap A - SOU - DP,130,HCM,Non-Shopee,314,2,0.993670886,285,31,0.901898734,298,18,0.943037975,298,18,0.943037975,316,15,0.047468354,316
7/24/2021,HCM - Go Vap A - SOU - DP,130,HCM,Shopee,1400,18,0.987306065,1345,73,0.948519041,1387,31,0.978138223,1395,23,0.983779972,1418,20,0.014104372,1418
7/23/2021,HCM - Go Vap A - SOU - DP,130,HCM,Non-Shopee,491,5,0.989919355,443,53,0.893145161,459,37,0.925403226,460,36,0.927419355,496,35,0.070993915,493
7/23/2021,HCM - Go Vap A - SOU - DP,130,HCM,Shopee,1604,139,0.920252438,1523,220,0.873780838,1705,38,0.978198508,1716,27,0.984509466,1743,26,0.01491681,1743
7/22/2021,HCM - Go Vap A - SOU - DP,130,HCM,Non-Shopee,358,3,0.991689751,323,38,0.894736842,340,21,0.941828255,346,15,0.958448753,361,16,0.044444444,360
7/22/2021,HCM - Go Vap A - SOU - DP,130,HCM,Shopee,1283,215,0.8564753,1219,279,0.813751669,1451,47,0.968624833,1470,28,0.981308411,1498,24,0.016021362,1498
7/21/2021,HCM - Go Vap A - SOU - DP,130,HCM,Non-Shopee,352,5,0.985994398,314,43,0.879551821,330,27,0.924369748,335,22,0.93837535,357,19,0.053824363,353
7/21/2021,HCM - Go Vap A - SOU - DP,130,HCM,Shopee,1147,83,0.932520325,1082,148,0.879674797,1187,43,0.96504065,1208,22,0.982113821,1230,20,0.016260163,1230
7/20/2021,HCM - Go Vap A - SOU - DP,130,HCM,Non-Shopee,316,3,0.990595611,292,27,0.915360502,299,20,0.937304075,302,17,0.946708464,319,16,0.050314465,318
7/20/2021,HCM - Go Vap A - SOU - DP,130,HCM,Shopee,1405,77,0.948043185,1334,148,0.900134953,1416,66,0.955465587,1451,31,0.979082321,1482,20,0.013495277,1482
7/19/2021,HCM - Go Vap A - SOU - DP,130,HCM,Non-Shopee,244,3,0.987854251,219,28,0.886639676,230,17,0.931174089,231,16,0.935222672,247,14,0.057613169,243
7/19/2021,HCM - Go Vap A - SOU - DP,130,HCM,Shopee,1517,38,0.975562701,1419,136,0.912540193,1509,46,0.970418006,1520,35,0.977491961,1555,33,0.021221865,1555
7/18/2021,HCM - Go Vap A - SOU - DP,130,HCM,Non-Shopee,331,1,0.996987952,310,22,0.93373494,310,22,0.93373494,312,20,0.939759036,332,21,0.063444109,331
7/18/2021,HCM - Go Vap A - SOU - DP,130,HCM,Shopee,1458,18,0.987804878,1416,60,0.959349593,1446,30,0.979674797,1452,24,0.983739837,1476,24,0.016260163,1476
7/17/2021,HCM - Go Vap A - SOU - DP,130,HCM,Non-Shopee,392,2,0.994923858,349,45,0.885786802,372,22,0.944162437,373,21,0.946700508,394,14,0.035805627,391
7/17/2021,HCM - Go Vap A - SOU - DP,130,HCM,Shopee,1488,54,0.964980545,1424,118,0.923476005,1521,21,0.986381323,1526,16,0.989623865,1542,16,0.010376135,1542
7/16/2021,HCM - Go Vap A - SOU - DP,130,HCM,Non-Shopee,305,5,0.983870968,271,39,0.874193548,287,23,0.925806452,291,19,0.938709677,310,16,0.052980132,302
7/16/2021,HCM - Go Vap A - SOU - DP,130,HCM,Shopee,1148,77,0.937142857,1090,135,0.889795918,1188,37,0.969795918,1210,15,0.987755102,1225,19,0.015510204,1225
7/15/2021,HCM - Go Vap A - SOU - DP,130,HCM,Non-Shopee,279,4,0.985865724,248,35,0.876325088,263,20,0.929328622,265,18,0.93639576,283,16,0.057553957,278
7/15/2021,HCM - Go Vap A - SOU - DP,130,HCM,Shopee,1133,20,0.982653946,1077,76,0.934084996,1130,23,0.980052038,1136,17,0.985255854,1153,16,0.013876843,1153
7/14/2021,HCM - Go Vap A - SOU - DP,130,HCM,Non-Shopee,373,2,0.994666667,353,22,0.941333333,364,11,0.970666667,366,9,0.976,375,10,0.026737968,374
7/14/2021,HCM - Go Vap A - SOU - DP,130,HCM,Shopee,1318,23,0.98284862,1270,71,0.947054437,1321,20,0.985085757,1324,17,0.987322893,1341,18,0.013422819,1341
7/13/2021,HCM - Go Vap A - SOU - DP,130,HCM,Non-Shopee,223,3,0.986725664,196,30,0.867256637,202,24,0.89380531,207,19,0.915929204,226,18,0.079646018,226
7/13/2021,HCM - Go Vap A - SOU - DP,130,HCM,Shopee,1358,49,0.965174129,1274,133,0.905472637,1356,51,0.963752665,1370,37,0.973702914,1407,35,0.024875622,1407
7/12/2021,HCM - Go Vap A - SOU - DP,130,HCM,Non-Shopee,448,5,0.988962472,402,51,0.887417219,412,41,0.909492274,420,33,0.927152318,453,28,0.062780269,446
7/12/2021,HCM - Go Vap A - SOU - DP,130,HCM,Shopee,1154,5,0.995685936,1094,65,0.94391717,1134,25,0.978429681,1138,21,0.981880932,1159,24,0.020707506,1159
7/11/2021,HCM - Go Vap A - SOU - DP,130,HCM,Non-Shopee,207,5,0.976415094,184,28,0.867924528,193,19,0.910377358,196,16,0.924528302,212,16,0.076190476,210
7/11/2021,HCM - Go Vap A - SOU - DP,130,HCM,Shopee,952,7,0.99270073,929,30,0.968717414,946,13,0.986444213,950,9,0.990615224,959,11,0.011470282,959
7/10/2021,HCM - Go Vap A - SOU - DP,130,HCM,Non-Shopee,357,6,0.983471074,336,27,0.925619835,344,19,0.947658402,345,18,0.950413223,363,18,0.049861496,361
7/10/2021,HCM - Go Vap A - SOU - DP,130,HCM,Shopee,1948,87,0.957248157,1852,183,0.91007371,1986,49,0.975921376,1996,39,0.980835381,2035,42,0.020638821,2035
7/9/2021,HCM - Go Vap A - SOU - DP,130,HCM,Non-Shopee,603,22,0.9648,530,95,0.848,554,71,0.8864,570,55,0.912,625,43,0.07107438,605
7/9/2021,HCM - Go Vap A - SOU - DP,130,HCM,Shopee,3932,292,0.930871212,3749,475,0.887547348,4096,128,0.96969697,4147,77,0.981770833,4224,80,0.018939394,4224
7/8/2021,HCM - Go Vap A - SOU - DP,130,HCM,Non-Shopee,468,5,0.989429175,402,71,0.849894292,418,55,0.88372093,431,42,0.911205074,473,30,0.066225166,453
7/8/2021,HCM - Go Vap A - SOU - DP,130,HCM,Shopee,3558,70,0.980705623,3321,307,0.915380375,3533,95,0.973814774,3570,58,0.98401323,3628,58,0.01598677,3628
7/7/2021,HCM - Go Vap A - SOU - DP,130,HCM,Non-Shopee,850,2,0.997652582,750,102,0.88028169,771,81,0.904929577,785,67,0.921361502,852,41,0.04981774,823
7/7/2021,HCM - Go Vap A - SOU - DP,130,HCM,Shopee,2198,20,0.990982867,2063,155,0.930117223,2151,67,0.969792606,2169,49,0.977908025,2218,44,0.019837692,2218
7/6/2021,HCM - Go Vap A - SOU - DP,130,HCM,Non-Shopee,457,5,0.989177489,405,57,0.876623377,421,41,0.911255411,427,35,0.924242424,462,25,0.055432373,451
7/6/2021,HCM - Go Vap A - SOU - DP,130,HCM,Shopee,2158,26,0.988095238,2021,163,0.9253663,2124,60,0.972527473,2149,35,0.983974359,2184,48,0.021978022,2184
7/5/2021,HCM - Go Vap A - SOU - DP,130,HCM,Non-Shopee,571,3,0.994773519,502,72,0.87456446,527,47,0.918118467,531,43,0.925087108,574,27,0.048128342,561
7/5/2021,HCM - Go Vap A - SOU - DP,130,HCM,Shopee,1557,11,0.992984694,1451,117,0.925382653,1519,49,0.96875,1536,32,0.979591837,1568,32,0.020408163,1568
7/4/2021,HCM - Go Vap A - SOU - DP,130,HCM,Non-Shopee,299,2,0.993355482,275,26,0.913621262,283,18,0.940199336,287,14,0.953488372,301,12,0.03986711,301
7/4/2021,HCM - Go Vap A - SOU - DP,130,HCM,Shopee,967,5,0.994855967,935,37,0.961934156,954,18,0.981481481,962,10,0.989711934,972,12,0.012345679,972
7/3/2021,HCM - Go Vap A - SOU - DP,130,HCM,Non-Shopee,509,3,0.994140625,469,43,0.916015625,490,22,0.95703125,498,14,0.97265625,512,16,0.03125,512
7/3/2021,HCM - Go Vap A - SOU - DP,130,HCM,Shopee,1285,5,0.996124031,1207,83,0.935658915,1261,29,0.97751938,1272,18,0.986046512,1290,22,0.017054264,1290
7/2/2021,HCM - Go Vap A - SOU - DP,130,HCM,Non-Shopee,444,2,0.995515695,390,56,0.874439462,410,36,0.919282511,423,23,0.948430493,446,21,0.047619048,441
7/2/2021,HCM - Go Vap A - SOU - DP,130,HCM,Shopee,813,13,0.984261501,771,55,0.933414044,815,11,0.986682809,820,6,0.992736077,826,5,0.006053269,826
7/1/2021,HCM - Go Vap A - SOU - DP,130,HCM,Non-Shopee,387,5,0.987244898,350,42,0.892857143,367,25,0.93622449,375,17,0.956632653,392,12,0.031331593,383
7/1/2021,HCM - Go Vap A - SOU - DP,130,HCM,Shopee,722,1,0.998616874,682,41,0.94329184,705,18,0.975103734,710,13,0.982019364,723,10,0.013831259,723
6/30/2021,HCM - Go Vap A - SOU - DP,130,HCM,Non-Shopee,390,0,1,353,37,0.905128205,362,28,0.928205128,369,21,0.946153846,390,15,0.039893617,376
6/30/2021,HCM - Go Vap A - SOU - DP,130,HCM,Shopee,883,13,0.985491071,831,65,0.927455357,875,21,0.9765625,882,14,0.984375,896,13,0.014508929,896
6/29/2021,HCM - Go Vap A - SOU - DP,130,HCM,Non-Shopee,299,2,0.993355482,264,37,0.877076412,274,27,0.910299003,278,23,0.92358804,301,21,0.071672355,293
6/29/2021,HCM - Go Vap A - SOU - DP,130,HCM,Shopee,1000,4,0.996015936,935,69,0.9312749,980,24,0.976095618,991,13,0.987051793,1004,15,0.014940239,1004
6/28/2021,HCM - Go Vap A - SOU - DP,130,HCM,Non-Shopee,410,3,0.992736077,376,37,0.910411622,390,23,0.944309927,395,18,0.956416465,413,13,0.032418953,401
6/28/2021,HCM - Go Vap A - SOU - DP,130,HCM,Shopee,1128,7,0.993832599,1079,56,0.950660793,1107,28,0.975330396,1111,24,0.978854626,1135,22,0.01938326,1135
6/27/2021,HCM - Go Vap A - SOU - DP,130,HCM,Non-Shopee,132,0,1,120,12,0.909090909,126,6,0.954545455,127,5,0.962121212,132,6,0.045801527,131
6/27/2021,HCM - Go Vap A - SOU - DP,130,HCM,Shopee,723,6,0.991769547,698,31,0.957475995,717,12,0.983539095,723,6,0.991769547,729,7,0.009602195,729
6/26/2021,HCM - Go Vap A - SOU - DP,130,HCM,Non-Shopee,447,4,0.99113082,410,41,0.909090909,422,29,0.935698448,429,22,0.951219512,451,20,0.04494382,445
6/26/2021,HCM - Go Vap A - SOU - DP,130,HCM,Shopee,1398,20,0.985895628,1317,101,0.92877292,1373,45,0.968265162,1385,33,0.976727786,1418,33,0.023272214,1418
6/25/2021,HCM - Go Vap A - SOU - DP,130,HCM,Non-Shopee,379,11,0.971794872,339,51,0.869230769,354,36,0.907692308,362,28,0.928205128,390,25,0.065274151,383
6/25/2021,HCM - Go Vap A - SOU - DP,130,HCM,Shopee,1290,46,0.965568862,1229,107,0.91991018,1302,34,0.974550898,1321,15,0.988772455,1336,20,0.01497006,1336
6/24/2021,HCM - Go Vap A - SOU - DP,130,HCM,Non-Shopee,369,24,0.938931298,338,55,0.860050891,360,33,0.916030534,365,28,0.928753181,393,21,0.05511811,381
6/24/2021,HCM - Go Vap A - SOU - DP,130,HCM,Shopee,1719,70,0.960871996,1636,153,0.914477362,1749,40,0.97764114,1766,23,0.987143656,1789,32,0.017887088,1789
6/23/2021,HCM - Go Vap A - SOU - DP,130,HCM,Non-Shopee,341,31,0.916666667,300,72,0.806451613,328,44,0.88172043,338,34,0.908602151,372,22,0.06043956,364
6/23/2021,HCM - Go Vap A - SOU - DP,130,HCM,Shopee,2236,164,0.931666667,2126,274,0.885833333,2299,101,0.957916667,2339,61,0.974583333,2400,34,0.014166667,2400
6/22/2021,HCM - Go Vap A - SOU - DP,130,HCM,Non-Shopee,219,12,0.948051948,192,39,0.831168831,201,30,0.87012987,209,22,0.904761905,231,14,0.061946903,226
6/22/2021,HCM - Go Vap A - SOU - DP,130,HCM,Shopee,2327,112,0.954079541,2159,280,0.885198852,2322,117,0.95202952,2371,68,0.972119721,2439,40,0.016400164,2439
6/21/2021,HCM - Go Vap A - SOU - DP,130,HCM,Non-Shopee,516,21,0.960893855,456,81,0.849162011,490,47,0.912476723,499,38,0.929236499,537,22,0.041825095,526
6/21/2021,HCM - Go Vap A - SOU - DP,130,HCM,Shopee,2242,140,0.941225861,2091,291,0.877833753,2270,112,0.952980688,2310,72,0.9697733,2382,45,0.018891688,2382
6/20/2021,HCM - Go Vap A - SOU - DP,130,HCM,Non-Shopee,282,5,0.982578397,267,20,0.930313589,271,16,0.944250871,274,13,0.954703833,287,7,0.024911032,281
6/20/2021,HCM - Go Vap A - SOU - DP,130,HCM,Shopee,1912,27,0.986075297,1835,104,0.946364105,1889,50,0.974213512,1903,36,0.981433729,1939,30,0.015471893,1939
6/19/2021,HCM - Go Vap A - SOU - DP,130,HCM,Non-Shopee,463,47,0.907843137,412,98,0.807843137,450,60,0.882352941,457,53,0.896078431,510,40,0.079681275,502
6/19/2021,HCM - Go Vap A - SOU - DP,130,HCM,Shopee,3423,389,0.89795383,3183,629,0.834994753,3695,117,0.96930745,3729,83,0.978226653,3812,78,0.0204617,3812
6/18/2021,HCM - Go Vap A - SOU - DP,130,HCM,Non-Shopee,296,8,0.973684211,257,47,0.845394737,273,31,0.898026316,282,22,0.927631579,304,18,0.060810811,296
6/18/2021,HCM - Go Vap A - SOU - DP,130,HCM,Shopee,3884,172,0.957593688,3652,404,0.900394477,3955,101,0.975098619,4011,45,0.988905325,4056,55,0.013560158,4056
6/17/2021,HCM - Go Vap A - SOU - DP,130,HCM,Non-Shopee,319,3,0.99068323,287,35,0.891304348,299,23,0.928571429,305,17,0.947204969,322,15,0.047169811,318
6/17/2021,HCM - Go Vap A - SOU - DP,130,HCM,Shopee,3023,61,0.980220493,2897,187,0.939364462,3012,72,0.976653696,3047,37,0.988002594,3084,47,0.015239948,3084
6/16/2021,HCM - Go Vap A - SOU - DP,130,HCM,Non-Shopee,326,5,0.98489426,292,39,0.882175227,304,27,0.918429003,307,24,0.927492447,331,20,0.061919505,323
6/16/2021,HCM - Go Vap A - SOU - DP,130,HCM,Shopee,3035,324,0.903542721,2872,487,0.855016374,3210,149,0.95564156,3287,72,0.978565049,3359,53,0.015778506,3359
6/15/2021,HCM - Go Vap A - SOU - DP,130,HCM,Non-Shopee,733,7,0.990540541,673,67,0.909459459,690,50,0.932432432,694,46,0.937837838,740,26,0.035665295,729
6/15/2021,HCM - Go Vap A - SOU - DP,130,HCM,Shopee,2063,232,0.898910675,1941,354,0.845751634,2158,137,0.940305011,2219,76,0.966884532,2295,49,0.021350763,2295
6/14/2021,HCM - Go Vap A - SOU - DP,130,HCM,Non-Shopee,519,6,0.988571429,467,58,0.88952381,483,42,0.92,487,38,0.927619048,525,28,0.054158607,517
6/14/2021,HCM - Go Vap A - SOU - DP,130,HCM,Shopee,1926,230,0.893320965,1801,355,0.835343228,2054,102,0.952690167,2093,63,0.970779221,2156,45,0.020871985,2156
6/13/2021,HCM - Go Vap A - SOU - DP,130,HCM,Non-Shopee,416,11,0.974238876,390,37,0.913348946,405,22,0.948477752,411,16,0.962529274,427,11,0.025821596,426
6/13/2021,HCM - Go Vap A - SOU - DP,130,HCM,Shopee,1969,17,0.991440081,1889,97,0.951158107,1933,53,0.973313192,1943,43,0.978348439,1986,43,0.021651561,1986
6/12/2021,HCM - Go Vap A - SOU - DP,130,HCM,Non-Shopee,350,8,0.977653631,317,41,0.88547486,338,20,0.944134078,341,17,0.952513966,358,13,0.036516854,356
6/12/2021,HCM - Go Vap A - SOU - DP,130,HCM,Shopee,2199,32,0.985656656,2075,156,0.930076199,2166,65,0.970865083,2185,46,0.979381443,2231,42,0.018825639,2231
6/11/2021,HCM - Go Vap A - SOU - DP,130,HCM,Non-Shopee,430,12,0.972850679,388,54,0.877828054,408,34,0.923076923,417,25,0.943438914,442,24,0.054298643,442
6/11/2021,HCM - Go Vap A - SOU - DP,130,HCM,Shopee,3311,181,0.948167239,3087,405,0.884020619,3389,103,0.970504009,3414,78,0.97766323,3492,75,0.021477663,3492
6/10/2021,HCM - Go Vap A - SOU - DP,130,HCM,Non-Shopee,478,18,0.963709677,441,55,0.889112903,462,34,0.931451613,469,27,0.945564516,496,25,0.050505051,495
6/10/2021,HCM - Go Vap A - SOU - DP,130,HCM,Shopee,3535,102,0.971954908,3366,271,0.92548804,3537,100,0.972504812,3567,70,0.980753368,3637,69,0.01897168,3637
6/9/2021,HCM - Go Vap A - SOU - DP,130,HCM,Non-Shopee,204,11,0.948837209,186,29,0.865116279,197,18,0.91627907,206,9,0.958139535,215,9,0.041860465,215
6/9/2021,HCM - Go Vap A - SOU - DP,130,HCM,Shopee,1167,76,0.938857603,1103,140,0.887369268,1197,46,0.962992759,1227,16,0.987127916,1243,15,0.012067578,1243
6/8/2021,HCM - Go Vap A - SOU - DP,130,HCM,Non-Shopee,226,0,1,203,23,0.898230088,213,13,0.942477876,216,10,0.955752212,226,9,0.040358744,223
6/8/2021,HCM - Go Vap A - SOU - DP,130,HCM,Shopee,3032,70,0.977433914,2828,274,0.91166989,3016,86,0.972275951,3038,64,0.97936815,3102,54,0.017408124,3102
6/7/2021,HCM - Go Vap A - SOU - DP,130,HCM,Non-Shopee,405,8,0.98062954,368,45,0.891041162,384,29,0.929782082,387,26,0.937046005,413,18,0.044117647,408
6/7/2021,HCM - Go Vap A - SOU - DP,130,HCM,Shopee,1954,54,0.97310757,1823,185,0.907868526,1935,73,0.963645418,1949,59,0.97061753,2008,54,0.02689243,2008
6/6/2021,HCM - Go Vap A - SOU - DP,130,HCM,Non-Shopee,80,0,1,71,9,0.8875,71,9,0.8875,73,7,0.9125,80,8,0.1,80
6/6/2021,HCM - Go Vap A - SOU - DP,130,HCM,Shopee,689,3,0.99566474,663,29,0.958092486,678,14,0.979768786,681,11,0.984104046,692,14,0.020231214,692
6/5/2021,HCM - Go Vap A - SOU - DP,130,HCM,Non-Shopee,216,0,1,196,20,0.907407407,202,14,0.935185185,204,12,0.944444444,216,13,0.060185185,216
6/5/2021,HCM - Go Vap A - SOU - DP,130,HCM,Shopee,1164,3,0.997429306,1084,83,0.928877464,1123,44,0.962296487,1134,33,0.971722365,1167,34,0.029134533,1167
6/4/2021,HCM - Go Vap A - SOU - DP,130,HCM,Non-Shopee,214,2,0.990740741,178,38,0.824074074,191,25,0.884259259,194,22,0.898148148,216,18,0.084507042,213
6/4/2021,HCM - Go Vap A - SOU - DP,130,HCM,Shopee,1112,6,0.994633274,1048,70,0.937388193,1084,34,0.969588551,1097,21,0.981216458,1118,26,0.023255814,1118
6/3/2021,HCM - Go Vap A - SOU - DP,130,HCM,Non-Shopee,232,2,0.991452991,195,39,0.833333333,204,30,0.871794872,215,19,0.918803419,234,23,0.100436681,229
